,time, J/Day ,EC급액,EC배액,pH급액,pH배액,온도토양,온도급액,온도배액,내부이산화탄소,내부광량,평균온도(℃)
44,2021-11-17,1298.123002084781,,,,,,,,,,
45,2021-11-18,1498.66875,,,,,,,,,,
46,2021-11-19,1446.35625,,,,,,,,,,
47,2021-11-20,1502.0875,,,,,,,,,,
48,2021-11-21,1352.6875,,,,,,,,,,
49,2021-11-22,667.8,,,,,,,,,,
50,2021-11-23,795.94375,,,,,,,,,,
51,2021-11-24,946.35625,,,,,,,,,,
52,2021-11-25,1004.49375,,,,,,,,,,
53,2021-11-26,1243.575,,,,,,,,,,
54,2021-11-27,1493.9625,,,,,,,,,,
55,2021-11-28,1487.9375,,,,,,,,,,
56,2021-11-29,1478.0,,,,,,,,,,
57,2021-12-03,1458.483282674772,2.331852985074627,3.061517408412483,5.9672455902306645,6.18097829036635,16.495335820895523,14.67961329715061,14.594979647218453,625.5237449118047,0.0829556092265943,14.390931406603347
58,2021-12-04,1253.2222222222222,2.3884107226107227,3.0993039027639027,5.9889300699300705,6.228246087246087,16.72698135198135,16.65207708957709,16.607850482850484,652.6943056943057,50.080846967365964,16.22820154179154
59,2021-12-05,1113.36875,2.4514306642066424,3.0710666990942634,5.992139885944314,6.219443810801745,17.448633009057364,17.466370345521636,17.47171670580342,690.1774572291177,46.677128269708156,16.77958800961646
60,2021-12-06,1014.1166666666667,2.477954318644068,3.087782772881356,5.9975467796610165,6.1945979661016946,17.39739406779661,17.314957627118645,17.296101694915254,669.193220338983,50.70066077898305,17.478046779661017
61,2021-12-07,1214.96875,2.44190367506812,3.070243613760218,6.011297002724796,6.178938351498638,15.768520095367847,16.001468835149865,16.30417660081744,679.6713215258856,48.84537036444142,17.296225338328792
62,2021-12-08,1369.1626129256429,2.460743903654485,3.0831085315614617,6.020777740863788,6.168219933554817,18.08046096345515,17.913787375415282,17.911773255813955,659.6202657807308,53.63899290398671,17.508567359911407
63,2021-12-09,1390.80625,2.4275445412078747,3.120215715715716,6.095647313980647,6.169704704704705,17.598056389723055,17.48438021354688,17.52008258258258,687.2185518852185,28.975763378378378,16.667188504059617
64,2021-12-10,724.875,2.397239335170513,3.1642021288322426,6.100644505683775,6.196528763348261,16.499440234240442,17.070831898036513,16.70922321736135,703.9638305201515,34.29102471753359,16.736812115053393
65,2021-12-11,866.475,2.425467380554627,3.1652769762779815,6.104775810223856,6.188620781824257,17.42256932843301,17.55928416304711,17.486113431339792,688.4173070497828,50.70617823688606,17.482240265062927
66,2021-12-12,1257.9,2.4031622561648875,3.1706164262053735,6.111093853514906,6.149439087228561,17.511455649613545,17.364096429885905,17.35415899889584,693.4781008465219,37.066945897681265,16.64736537480064
67,2021-12-13,927.20625,,,,,,,,,,
68,2021-12-14,1436.23125,,,,,,,,,,
69,2021-12-15,1314.0,,,,,,,,,,
70,2021-12-16,1055.7556818181818,2.5146472575250836,2.981141878483835,5.6959648829431435,6.060668338907469,16.400327480490525,14.851205406911928,16.181054905239687,742.5479375696767,30.622300008918618,16.44457945930881
71,2021-12-17,401.14246004169564,2.5451348881469116,3.0174618664440738,5.611951585976627,6.0296984974958265,17.31790484140234,17.312625208681137,17.940984974958265,719.4994991652754,49.07876309348915,16.755212653311077
72,2021-12-18,1321.4125,2.5560115817694373,3.0725140382037535,5.603185321715817,5.9684996648793565,16.930106400804288,17.038245643431637,17.717702747989275,700.8133378016086,49.84528852312333,16.376144063896337
73,2021-12-19,1386.325,2.600281459781529,3.161033525322741,5.635508771929825,5.922512744124462,17.025860642171466,17.04025984773254,17.53324644157564,677.4091360476664,40.38618343594836,16.891548106587223
74,2021-12-20,1278.41875,2.5977722133702805,3.158166685140284,5.614257706962245,5.895621752684447,15.192609109802563,16.024333217873224,15.376666955316939,696.2383096640111,38.909405560096985,16.412144232767577
