,날짜,J/Day,평균온도,EC급액,EC배액,pH급액,pH배액,내부이산화탄소,온도토양,온도급액,온도배액
0,2021-11-24 10:00:00,,16.395917857142855,2.948928571428572,5.388214285714286,4.9121428571428565,6.357857142857143,253.1428571428572,17.78392857142857,,
1,2021-11-24 11:00:00,,17.84009166666667,3.1121666666666665,5.961666666666667,4.9095,6.519833333333334,253.31666666666663,18.338,,
2,2021-11-24 12:00:00,,17.370926666666666,3.2025,6.0825,4.81,6.5713333333333335,325.7333333333333,19.354333333333333,,
3,2021-11-24 13:00:00,,18.87203333333333,3.280666666666667,6.245,4.885833333333333,6.534166666666667,252.88333333333333,20.273833333333336,,
4,2021-11-24 14:00:00,,20.10460833333333,3.247,6.162000000000001,4.850333333333333,6.5195,238.75,20.15483333333333,,
5,2021-11-24 15:00:00,,19.29515333333333,3.1926666666666668,6.046,4.879666666666666,6.527833333333334,296.4,20.002,,
6,2021-11-24 16:00:00,,19.49781833333333,3.1246666666666667,5.915,4.914833333333333,6.528499999999999,257.21666666666664,19.586,,
7,2021-11-24 17:00:00,,16.973335000000002,3.0356666666666663,5.771166666666667,4.937,6.5103333333333335,278.1,18.989666666666665,,
8,2021-11-24 18:00:00,,14.793483333333334,2.9653333333333336,5.675,4.962666666666666,6.495833333333334,304.68333333333334,18.436,,
9,2021-11-24 19:00:00,,13.547588333333334,2.9123333333333337,5.586666666666667,4.992,6.486833333333334,325.55,17.863166666666665,,
10,2021-11-24 20:00:00,,13.439131666666666,2.884,5.567833333333334,5.005333333333334,6.486666666666666,343.85,17.486,,
11,2021-11-24 21:00:00,,14.371381666666668,2.8896666666666664,5.588333333333334,5.026,6.482666666666668,362.7,17.238999999999997,,
12,2021-11-24 22:00:00,,14.595645,2.8823333333333334,5.5735,5.0405,6.488333333333333,378.6833333333333,17.012999999999998,,
13,2021-11-24 23:00:00,,14.446126666666666,2.88,5.5745000000000005,5.0538333333333325,6.485666666666666,392.4,16.839333333333332,,
14,2021-11-25 00:00:00,,14.16231,2.865666666666667,5.554666666666666,5.061999999999999,6.472333333333333,405.98333333333335,16.655166666666666,,
15,2021-11-25 01:00:00,,14.094321666666668,2.865833333333333,5.567833333333334,5.081666666666666,6.463666666666667,419.6166666666667,16.607166666666668,,
16,2021-11-25 02:00:00,,14.302816666666669,2.8585,5.555166666666667,5.0865,6.458,432.8666666666667,16.483,,
17,2021-11-25 03:00:00,,14.125216666666669,2.8451666666666666,5.544666666666667,5.099166666666666,6.4575,444.3333333333333,16.396,,
18,2021-11-25 04:00:00,,14.000446666666669,2.841666666666667,5.539166666666668,5.109666666666668,6.448166666666666,456.31666666666666,16.277833333333334,,
19,2021-11-25 05:00:00,,14.27529,2.827833333333333,5.5305,5.123500000000001,6.453833333333334,468.3333333333333,16.227,,
20,2021-11-25 06:00:00,,14.162303333333334,2.8305,5.55,5.1418333333333335,6.4590000000000005,479.85,16.222,,
21,2021-11-25 07:00:00,,14.27324,2.825818181818182,5.541818181818182,5.1490909090909085,6.46,490.8545454545455,16.194363636363637,,
22,2021-11-25 08:00:00,,14.431399999999998,2.821818181818182,5.540909090909091,5.154545454545455,6.459090909090909,496.0,16.176363636363636,,
23,2021-11-25 14:00:00,,20.43971944444444,3.3497222222222223,6.223333333333333,4.8741666666666665,6.425,330.52777777777777,21.76277777777777,,
24,2021-11-25 15:00:00,,20.155238333333333,3.318833333333333,6.138333333333334,4.877833333333333,6.416333333333333,317.71666666666664,21.4945,,
25,2021-11-25 16:00:00,,18.95085,3.1911666666666667,5.893666666666666,4.9325,6.400333333333333,323.65,20.906333333333336,,
26,2021-11-25 17:00:00,,16.46659,3.0751666666666666,5.676333333333333,4.9695,6.4,352.46666666666664,20.35183333333333,,
27,2021-11-25 18:00:00,,14.584968333333334,3.008666666666667,5.570333333333334,4.999833333333333,6.396,376.2,19.831666666666667,,
28,2021-11-25 19:00:00,,13.23182,2.9505,5.481833333333333,5.004333333333333,6.389833333333333,395.6166666666667,19.27,,
29,2021-11-25 20:00:00,,13.359916666666669,2.895833333333333,5.3815,5.027,6.389666666666667,413.25,18.605666666666664,,
30,2021-11-25 21:00:00,,13.551491666666667,2.843166666666667,5.281000000000001,5.046166666666666,6.385166666666667,428.48333333333335,17.978166666666667,,
31,2021-11-25 22:00:00,,13.614995,2.831166666666667,5.270666666666667,5.054999999999999,6.3955,442.3666666666667,17.624333333333333,,
32,2021-11-25 23:00:00,,13.639716666666668,2.8303333333333334,5.2765,5.066,6.3925,454.9166666666667,17.279833333333332,,
33,2021-11-26 00:00:00,,13.725125,2.8201666666666663,5.265,5.074666666666667,6.389833333333333,467.25,17.019,,
34,2021-11-26 01:00:00,,13.836941666666666,2.818833333333333,5.272833333333334,5.081333333333333,6.39,478.8833333333333,16.80216666666667,,
35,2021-11-26 02:00:00,,14.498401666666666,2.8040000000000003,5.2565,5.093833333333333,6.387833333333333,490.23333333333335,16.598166666666668,,
36,2021-11-26 03:00:00,,14.960933333333331,2.806666666666666,5.266666666666667,5.1095,6.388833333333333,502.25,16.472,,
37,2021-11-26 04:00:00,,15.078406666666666,2.793,5.243333333333334,5.112833333333334,6.3806666666666665,513.3333333333334,16.316,,
38,2021-11-26 05:00:00,,15.048061666666666,2.7958333333333334,5.255,5.128166666666667,6.39,524.5,16.259,,
39,2021-11-26 06:00:00,,14.950253333333333,2.784,5.232166666666667,5.131666666666666,6.387,535.3,16.10033333333333,,
40,2021-11-26 07:00:00,,14.8849,2.7775,5.228125,5.14,6.38875,542.25,16.10875,,
41,2021-11-26 09:00:00,,16.647996296296295,2.833333333333333,5.260370370370371,4.741851851851852,6.402222222222223,422.0,16.625555555555554,,
42,2021-11-26 10:00:00,,19.541681666666666,2.977,5.4075,4.676833333333334,6.401833333333333,339.56666666666666,17.397,,
43,2021-11-26 11:00:00,,22.18151333333333,3.0881666666666665,5.464333333333333,4.848333333333333,6.446833333333333,292.0833333333333,18.445833333333333,,
44,2021-11-26 12:00:00,,23.856435,3.188,5.522,5.121833333333333,6.473833333333333,274.45,19.37816666666667,,
45,2021-11-26 13:00:00,,24.62921,3.254166666666667,5.597333333333333,4.9976666666666665,6.472166666666666,271.51666666666665,19.886666666666667,,
46,2021-11-26 14:00:00,,24.95564333333333,3.2783333333333333,5.637666666666666,4.9703333333333335,6.457833333333334,266.0,20.208666666666662,,
47,2021-11-26 15:00:00,,20.923451666666665,3.256,5.611166666666667,4.961333333333333,6.432333333333333,294.5833333333333,20.342666666666663,,
