,날짜,J/Day,평균온도,EC급액,EC배액,pH급액,pH배액,내부이산화탄소,온도토양,온도급액,온도배액
0,2021-10-21 10:00:00,1579.0,28.40222222222222,4.543442222222222,3.288178333333333,5.796055555555555,6.264777777777778,668.0,,,
1,2021-10-21 11:00:00,1579.0,29.13923076923077,4.66488923076923,3.9662215384615385,5.8770439560439565,6.128890109890111,566.2527472527472,,,
2,2021-10-21 12:00:00,1579.0,29.628,6.469644133333333,6.323824,5.765986666666667,5.976866666666666,457.3333333333333,,,
3,2021-10-21 13:00:00,1579.0,31.567,6.193139599999999,6.5399268,5.75054,5.96614,417.26,,,
4,2021-10-21 14:00:00,1579.0,32.05614285714285,6.168096285714286,6.361244571428571,5.7556,5.962971428571429,345.74285714285713,,,
5,2021-10-21 15:00:00,1579.0,29.981754385964912,6.5083339473684205,5.893299561403508,5.765280701754386,6.023508771929824,286.5964912280702,,,
6,2021-10-21 16:00:00,1579.0,25.21095238095238,6.441679206349206,5.262569047619047,5.787238095238095,6.071190476190476,270.46031746031747,,,
7,2021-10-21 17:00:00,1579.0,20.411014492753623,6.260233188405797,4.848814637681159,5.81568115942029,6.101826086956522,295.6811594202899,,,
8,2021-10-21 18:00:00,1579.0,19.39432,6.11648752,4.56364736,5.836424,6.134248,321.008,,,
9,2021-10-21 19:00:00,1579.0,19.3371186440678,6.03311220338983,4.365155762711865,5.838745762711865,6.151186440677966,353.3220338983051,,,
10,2021-10-21 20:00:00,1579.0,18.45377049180328,5.957794262295082,4.008069836065574,5.851901639344263,6.172508196721312,386.7377049180328,,,
11,2021-10-21 21:00:00,1579.0,18.43252100840336,5.915742521008403,2.27896512605042,5.876126050420168,6.191109243697479,407.5378151260504,,,
12,2021-10-21 22:00:00,1579.0,18.26978021978022,5.895329120879121,0.1020053846153846,5.8857912087912085,6.183868131868132,423.0219780219781,,,
13,2021-10-21 23:00:00,1574.7333333333331,18.172954545454544,5.892395454545454,0.0520304545454545,5.8919772727272735,6.204159090909091,446.0,,,
14,2021-10-22 00:00:00,1547.0,18.19279069767442,5.879016279069767,0.0379725581395348,5.895511627906977,6.210441860465116,463.0813953488372,,,
15,2021-10-22 01:00:00,1547.0,18.087533333333333,5.875977266666666,0.0330793333333333,5.900026666666667,6.212033333333334,477.0133333333333,,,
16,2021-10-22 02:00:00,1547.0,18.082391304347823,5.876662826086956,0.0318193478260869,5.927652173913044,6.231673913043478,490.0869565217391,,,
17,2021-10-22 03:00:00,1547.0,18.062272727272727,5.878206212121213,0.0316451515151515,5.905378787878788,6.214045454545455,507.5151515151515,,,
18,2021-10-22 04:00:00,1547.0,18.04023622047244,5.877246535433071,0.0315741732283464,5.907503937007874,6.20996062992126,520.6062992125984,,,
19,2021-10-22 05:00:00,1547.0,16.872615384615386,5.821506076923077,0.0313001538461538,5.9081,6.183215384615385,515.9615384615385,,,
20,2021-10-22 06:00:00,1547.0,17.2130303030303,5.790247272727273,0.0321151515151515,5.908787878787879,6.208181818181818,526.8181818181819,,,
21,2021-10-22 07:00:00,1547.0,16.77413043478261,5.775887608695652,0.0319028260869565,5.910173913043479,6.205565217391305,533.2391304347826,,,
22,2021-10-22 08:00:00,1547.0,18.852820512820514,5.631717435897436,0.0422710256410256,5.901666666666666,6.226598290598291,467.4700854700855,,,
23,2021-10-22 09:00:00,1547.0,23.14849557522124,4.378257699115044,0.3576091150442478,5.753495575221239,6.198938053097345,500.1946902654867,,,
24,2021-10-22 10:00:00,1547.0,27.489814814814817,4.785908888888889,4.690421851851852,5.6957407407407405,6.104074074074074,555.2962962962963,,,
25,2021-10-22 11:00:00,1547.0,29.23649122807017,6.388228596491228,6.373940877192982,5.752526315789474,5.996456140350877,526.3333333333334,,,
26,2021-10-22 12:00:00,1547.0,31.115123966942143,6.236639338842975,6.209411652892562,5.760520661157025,5.983785123966943,626.6694214876034,,,
27,2021-10-22 13:00:00,1547.0,31.9368,5.9818224,5.957233199999999,5.76492,5.98274,544.9,,,
28,2021-10-22 14:00:00,1547.0,30.365438596491227,5.785239824561404,5.730670350877193,5.781824561403509,5.991649122807018,341.94736842105266,,,
