현재EC(dS),현재PH(pH),누적일사(J),J/Day,EC급액,pH급액,내부CO2,습도,평균온도
3.353333333333333,3.9733333333333336,0.0,1638.0,4.7053722137448615,5.710078737005981,439.3438422088017,88.14538392081276,17.818959038177415
2.85,5.016666666666667,405.2,1638.0,4.487041211183003,5.72059548720657,571.9976601624797,89.55258704070131,27.812973570625637
2.74,5.0233333333333325,631.4666666666667,1638.0,5.215425960969025,5.7140545695182015,501.2338159389631,89.11840605432764,28.59219493421955
3.083333333333333,5.0,884.0,1638.0,6.453156241292065,5.770119286462795,515.6829219004406,88.09091592061486,31.1996590066697
2.7366666666666664,5.046666666666667,1132.2666666666669,1638.0,6.2835842654625305,5.769203642705507,444.65012239194436,87.68964020694719,31.8699242390716
2.993333333333333,5.03,1344.1666666666667,1638.0,6.304540435726734,5.775615646111801,325.45940494839726,89.04748889795906,30.329272244585177
3.4,4.856666666666667,1500.0666666666666,1638.0,6.233075405420266,5.794470717801552,275.57206690813877,90.16769350281812,28.147355519331768
3.4633333333333334,4.803333333333333,1579.2,1638.0,6.241164279533298,5.814160943223969,292.1060000522262,94.56323908308309,23.261075764559585
3.5,4.783333333333333,1593.4,1638.0,6.056673939019822,5.843775722379317,352.8573426725356,100.0,19.20574892740561
3.5,4.706666666666667,1594.0,1638.0,5.983693125514487,5.8577977322535,378.3255063928733,100.0,18.77750207281093
3.5,4.666666666666667,1594.0,1638.0,5.983693125514487,5.8577977322535,378.3255063928733,100.0,18.77750207281093
3.313333333333333,3.8366666666666656,0.0,1638.0,4.7053722137448615,5.710078737005981,439.3438422088017,88.14538392081276,17.818959038177415
3.49,4.5633333333333335,0.0,1638.0,4.706877813744862,5.7109587370059804,435.54384220880166,88.26109712081276,17.844159038177413
3.5,4.430000000000001,0.0,1638.0,4.706877813744862,5.7109587370059804,435.54384220880166,88.26109712081276,17.844159038177413
3.5933333333333333,4.256666666666667,0.0,1638.0,4.7053722137448615,5.710078737005981,439.3438422088017,88.14538392081276,17.818959038177415
3.6,4.056666666666667,0.0,1419.6,4.750510680739935,5.716648392178394,423.4532018147129,87.4167803818965,17.051469383005003
3.3266666666666667,3.76,0.0,1638.0,4.7053722137448615,5.710078737005981,439.3438422088017,88.14538392081276,17.818959038177415
3.36,3.686666666666667,0.0,1638.0,4.7053722137448615,5.710078737005981,439.3438422088017,88.14538392081276,17.818959038177415
3.4,3.646666666666667,0.0,1638.0,4.7053722137448615,5.710078737005981,439.3438422088017,88.14538392081276,17.818959038177415
3.4166666666666665,3.673333333333333,0.0,1638.0,4.7053722137448615,5.710078737005981,439.3438422088017,88.14538392081276,17.818959038177415
3.43,3.5733333333333333,6.733333333333333,1638.0,4.7053722137448615,5.710078737005981,439.3438422088017,88.14538392081276,17.818959038177415
3.4,3.74,64.96666666666667,1638.0,4.060258121196334,5.629697139371337,564.1106010390698,88.92313186800752,24.59639660428103
2.9266666666666667,5.013333333333334,205.3,1638.0,4.355775898974112,5.670971374476006,572.5981211678943,88.54550439055181,25.511261741157035
3.6,3.8466666666666662,0.0,0.0,3.2042150611052227,5.345836616437376,599.5888163298157,96.12587536921669,24.11095560473127
3.6,3.716666666666667,0.0,0.0,3.2042150611052227,5.345836616437376,599.5888163298157,96.12587536921669,24.11095560473127
2.97,5.013333333333334,386.03333333333336,0.0,4.473420116700019,5.57702202150328,553.4698820431487,91.90438457275692,29.05006670286533
2.9733333333333336,5.013333333333334,622.5333333333333,0.0,5.0959177570226855,5.639327147925222,517.2064950635986,86.85126114822347,29.7045361417047
2.8633333333333333,5.0200000000000005,871.8333333333334,0.0,5.212571764927824,5.659940290217712,510.3347065260492,82.67707169565429,29.380506497435924
3.043333333333333,4.976666666666668,1111.5333333333333,0.0,5.3777748746181375,5.694512311241812,448.23123509866565,79.64812891903668,29.14922663736319
2.993333333333333,4.943333333333333,1318.8,0.0,6.411280319371728,5.760005235602095,331.4921465968586,81.1388017277487,30.563979057591624
3.023333333333333,4.803333333333334,1473.4,0.0,6.652660518134715,5.788005181347151,290.3316062176166,83.66331813471503,28.05751295336788
3.1333333333333333,4.743333333333333,1551.6333333333334,0.0,6.606087098445595,5.831217616580311,314.0259067357513,88.83218015544041,23.40616580310881
3.202777777777778,4.7,1561.9166666666667,0.0,6.408836958762887,5.87929381443299,330.37113402061857,92.71668072164948,18.926907216494847
3.246666666666667,4.6466666666666665,1562.0,0.0,6.191023556701031,5.87451030927835,358.6752577319588,91.6012556185567,18.38319587628866
3.283333333333333,4.573333333333333,1562.0,0.0,6.151236633165829,5.8927939698492455,387.10552763819095,89.07764080402009,18.07075376884422
3.6,3.606666666666667,0.0,0.0,3.2042150611052227,5.345836616437376,599.5888163298157,96.12587536921669,24.11095560473127
3.3,4.403333333333333,1562.0,0.0,6.080911666666666,5.910171875,418.734375,90.17454317708332,17.484114583333334
3.293333333333333,4.246666666666667,1562.0,0.0,6.058825380434782,5.935684782608695,441.7391304347826,89.43672875000001,17.759619565217392
3.3,4.083333333333333,1562.0,0.0,6.063144270833334,5.958432291666667,463.9114583333333,89.15815322916666,17.6484375
3.283333333333333,3.89,1353.7333333333331,208.26666666666668,6.075870051282052,5.962635897435897,483.1025641025641,89.10351025641026,17.5905641025641
3.606666666666667,3.52,0.0,0.0,3.2042150611052227,5.345836616437376,599.5888163298157,96.12587536921669,24.11095560473127
3.613333333333333,3.47,0.0,0.0,3.2042150611052227,5.345836616437376,599.5888163298157,96.12587536921669,24.11095560473127
3.6233333333333335,3.43,0.0,0.0,3.2042150611052227,5.345836616437376,599.5888163298157,96.12587536921669,24.11095560473127
3.6366666666666663,3.4,0.0,0.0,3.2042150611052227,5.345836616437376,599.5888163298157,96.12587536921669,24.11095560473127
3.64,3.4,1.9333333333333331,0.0,3.2042150611052227,5.345836616437376,599.5888163298157,96.12587536921669,24.110955604731274
3.543333333333334,3.61,53.13333333333333,0.0,3.5000091769668584,5.411256886272936,572.0241026686929,96.13756545356793,26.46333716953934
2.923333333333334,5.003333333333334,189.86666666666667,0.0,4.4734201167000185,5.57702202150328,553.4698820431486,91.90438457275692,29.05006670286533
3.273333333333333,3.7366666666666655,0.0,1562.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
3.2633333333333336,3.63,0.0,1562.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
2.9966666666666666,5.003333333333333,359.76666666666665,1562.0,3.601736907216494,5.556603092783505,658.6494845360825,78.05076546391753,27.32757731958763
2.83,5.006666666666666,576.1666666666666,1562.0,3.715139037433155,5.497181818181818,544.4598930481284,78.03589764705882,28.251229946524063
2.93,4.98,819.9,1562.0,6.701354444444445,5.78015873015873,519.3015873015873,80.15886047619047,30.961005291005293
2.9066666666666667,5.010000000000001,1065.2,1562.0,6.665003689839573,5.793390374331551,557.8502673796792,79.0159020855615,32.72716577540107
2.75,5.003333333333333,1279.5,1562.0,6.409859351758794,5.781567839195979,357.49748743718595,80.51814412060301,31.062512562814067
2.586666666666667,4.876666666666667,1436.2333333333331,1562.0,6.651172769230769,5.793805128205128,295.5128205128205,82.02816625641026,28.18051282051282
2.69,4.826666666666667,1513.8333333333333,1562.0,6.611463915343915,5.817407407407408,308.6507936507937,88.69777513227513,23.294497354497352
2.746666666666667,4.803333333333333,1525.5333333333333,1562.0,6.441145555555555,5.864477777777778,319.1,93.45418422222222,19.297944444444447
2.8,4.786666666666666,1526.0,1562.0,6.2508564062500005,5.878989583333333,350.7604166666667,90.81826895833332,18.55583333333333
2.8,4.706666666666667,1526.0,1562.0,6.182574329896907,5.885443298969072,383.0412371134021,88.93703902061856,18.14922680412371
3.27,3.5933333333333333,0.0,1562.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
2.8,4.609999999999999,1526.0,1562.0,6.119909340101523,5.9008730964467,416.4060913705584,91.31941558375634,17.729492385786802
2.8,4.4366666666666665,1526.0,1562.0,6.057808144329897,5.9173247422680415,440.2061855670103,92.20640319587628,17.315103092783506
2.8,4.27,1526.0,1562.0,6.017690103092784,5.9264381443298975,459.8865979381444,92.49999577319588,17.397061855670103
2.8,4.15,1271.6666666666667,1556.0,6.04297256281407,5.932241206030152,478.5929648241206,92.08924497487438,17.57261306532663
3.273333333333333,3.583333333333333,0.0,1562.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
3.2766666666666664,3.5766666666666667,0.0,1562.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
3.283333333333333,3.503333333333333,0.0,1562.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
3.27,3.466666666666667,0.0,1562.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
3.286666666666666,3.41,2.333333333333333,1562.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
3.2066666666666666,3.5933333333333333,48.5,1562.0,4.316993480760568,5.645365215494485,475.0632253182939,88.01305035502628,20.271899796201545
3.033333333333333,4.989999999999999,175.23333333333332,1562.0,4.3557758989741115,5.670971374476006,572.5981211678942,88.54550439055181,25.511261741157035
2.803333333333333,3.94,0.0,1526.0,4.750510680739935,5.716648392178394,423.4532018147129,87.4167803818965,17.051469383005003
2.85,3.78,0.0,1526.0,4.750510680739935,5.716648392178394,423.4532018147129,87.4167803818965,17.051469383005003
3.0133333333333336,4.95,244.6,1526.0,4.574665665024631,5.691551724137931,482.4532019704433,91.76377369458127,20.94344827586207
2.7233333333333336,4.953333333333333,365.9666666666666,1526.0,4.273125811518324,5.614905759162303,498.5916230366492,88.59983094240837,23.393246073298428
3.053333333333333,4.926666666666667,538.1,1526.0,4.8392288068181815,5.677534090909091,411.7897727272728,85.40770426136363,26.706022727272728
3.1,4.9366666666666665,731.9666666666667,1526.0,6.346608756476685,5.824481865284974,472.5440414507772,81.94272735751295,27.82150259067357
2.7,4.94,926.3,1526.0,6.341382797927461,5.831481865284975,330.3626943005181,84.08236792746115,29.52119170984456
2.603333333333333,4.833333333333333,1069.5666666666666,1526.0,6.352960052910054,5.846322751322751,278.8253968253968,85.9378028042328,26.6494708994709
2.7,4.78,1136.6333333333334,1526.0,6.358362272727272,5.872590909090909,304.62626262626264,90.87306045454544,22.47535353535353
2.7,4.71,1147.8333333333333,1526.0,6.227228095238096,5.884343915343916,318.9470899470899,93.40513243386243,17.92973544973545
2.7333333333333334,4.673333333333333,1148.0,1526.0,6.066247052631579,5.900410526315789,353.5842105263158,92.93812494736844,17.586684210526315
2.72,4.569999999999999,1148.0,1526.0,6.083804690721649,5.919020618556701,381.29896907216494,91.30231206185566,17.935670103092782
2.89,3.686666666666667,0.0,1526.0,4.750510680739935,5.716648392178394,423.4532018147129,87.4167803818965,17.051469383005003
2.8,4.430000000000001,1148.0,1526.0,6.06974606557377,5.9305901639344265,408.90710382513663,92.09038923497268,17.555628415300546
2.893333333333333,4.256666666666667,1148.0,1526.0,6.062585350000001,5.943295000000001,430.17,91.54240785,17.7722
2.88,4.046666666666666,1148.0,1526.0,6.066695,5.956892156862745,450.1911764705882,91.04212607843138,17.58808823529412
2.863333333333333,3.843333333333333,956.6666666666666,1463.0,6.084598134715026,5.959046632124353,470.3005181347151,90.85625461139897,17.694507772020724
2.873333333333333,3.5900000000000003,0.0,1526.0,4.750510680739935,5.716648392178394,423.4532018147129,87.4167803818965,17.051469383005003
2.8766666666666665,3.5266666666666664,0.0,1526.0,4.750510680739935,5.716648392178394,423.4532018147129,87.4167803818965,17.051469383005003
2.893333333333333,3.503333333333333,0.0,1526.0,4.750510680739935,5.716648392178394,423.4532018147129,87.4167803818965,17.051469383005003
2.8966666666666665,3.5,0.0,1526.0,4.750510680739935,5.716648392178394,423.4532018147129,87.4167803818965,17.051469383005003
2.8966666666666665,3.48,4.766666666666667,1526.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
2.8766666666666665,3.633333333333333,48.36666666666667,1526.0,4.408470213744862,5.66395265004946,457.51558133923635,87.87720376863885,19.006056864264373
3.003333333333333,4.976666666666668,143.1,1526.0,4.060258121196334,5.629697139371337,564.1106010390697,88.92313186800752,24.59639660428103
2.833333333333333,3.7066666666666666,0.0,1148.0,4.748027781127653,5.719462508493663,434.54954821346774,87.08244647709957,17.044209046228435
2.8266666666666667,3.5933333333333333,0.0,1148.0,4.748027781127653,5.719462508493663,434.54954821346774,87.08244647709957,17.044209046228435
2.893333333333333,4.913333333333333,379.9333333333333,1148.0,3.7392090839694654,5.477809160305343,388.68702290076334,80.80856297709923,28.725725190839697
2.72,4.983333333333333,618.4,1148.0,4.790104536082474,5.668546391752578,395.77319587628864,77.78198711340207,30.386494845360826
3.03,4.973333333333333,872.7666666666667,1148.0,5.21557434133735,5.669277080864523,525.9565928326863,87.8269354226804,32.11841384110003
2.793333333333333,5.033333333333333,1118.9333333333334,1148.0,5.184720615906073,5.65838061060777,494.77719528041746,92.036822,31.41337285448426
2.853333333333333,5.046666666666667,1334.3333333333333,1148.0,5.194712859153119,2785.5186273206573,414.28601818682836,89.74670250236062,29.425456305685678
2.8966666666666665,4.906666666666667,1493.4666666666667,1148.0,5.501703811599527,2785.560660440786,309.4193316503443,88.70193621170856,27.007883379664644
2.98,4.843333333333334,1568.6,1148.0,4.897113823076923,5.707019487179487,353.3941025641026,92.13787805128206,18.56021794871795
3.0,4.8,1575.0,1148.0,4.788345220077952,5.69176161000434,387.36473774625256,93.74792329226122,17.27778272976642
3.0,4.7733333333333325,1575.0,1148.0,4.772472992916784,5.6957985720986954,408.8656431184914,93.66835109580636,17.616727807486633
3.003333333333333,4.616666666666666,1575.0,1148.0,4.778996760964913,5.696051853070175,415.93637061403507,93.65306205932018,17.643414583333332
2.806666666666666,3.506666666666667,0.0,1148.0,4.748027781127653,5.719462508493663,434.54954821346774,87.08244647709957,17.044209046228435
3.0133333333333336,4.573333333333333,1575.0,1148.0,4.778996760964913,5.696051853070175,415.93637061403507,93.65306205932018,17.643414583333332
3.036666666666666,4.476666666666668,1575.0,1148.0,4.778996760964913,5.696051853070175,415.93637061403507,93.65306205932018,17.643414583333332
3.0966666666666667,4.326666666666667,1575.0,1148.0,4.778996760964913,5.696051853070175,415.93637061403507,93.65306205932018,17.643414583333332
3.1,4.126666666666667,1312.5,1219.1666666666667,4.850898375,5.711873958333333,377.4114583333333,92.08097436458334,18.16728125
2.8,3.5,0.0,1148.0,4.748027781127653,5.719462508493663,434.54954821346774,87.08244647709957,17.044209046228435
2.806666666666666,3.5,0.0,1148.0,4.748027781127653,5.719462508493663,434.54954821346774,87.08244647709957,17.044209046228435
2.803333333333333,3.5,0.0,1148.0,4.748027781127653,5.719462508493663,434.54954821346774,87.08244647709957,17.044209046228435
2.823333333333333,3.493333333333333,0.0,1148.0,4.748027781127653,5.719462508493663,434.54954821346774,87.08244647709957,17.044209046228435
2.833333333333333,3.46,0.0333333333333333,1148.0,4.748027781127653,5.719462508493663,434.54954821346774,87.08244647709957,17.044209046228435
2.833333333333333,3.56,44.43333333333333,1148.0,4.157417438884872,5.584436620717708,447.21927867667,92.14735322218506,21.5795274142035
2.853333333333333,4.916666666666667,180.03333333333333,1148.0,4.070059000448238,5.562907467156191,434.3779861024542,90.52724339563557,25.401902332208717
3.1566666666666667,3.9266666666666663,0.0,1575.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
3.176666666666667,3.76,0.0,1575.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
2.76,5.02,351.8666666666667,1575.0,4.4086885273328225,5.668167847830238,558.4654353192602,87.27429050390829,26.66377663143917
2.9566666666666666,4.989999999999999,587.1333333333333,1575.0,4.878678912080136,5.700005384333016,520.8264085315557,85.98103642469799,28.16455789718251
2.8766666666666665,5.016666666666667,835.3,1575.0,6.41912589420498,5.792525957710474,481.24221557476386,85.49746216049736,29.809364711693114
2.91,5.02,1033.6,1575.0,6.306861708135417,5.797330998187856,425.83967170111885,85.59279944345107,30.480325676943313
2.97,4.976666666666668,1211.9333333333334,1575.0,6.202004310374811,5.775460554986209,429.587596076155,84.24184082449105,31.629611958369843
3.02,4.833333333333333,1369.1,1575.0,6.228567885900951,5.78689076806302,308.4230286417771,85.99513128785452,29.79183635608344
3.123333333333333,4.786666666666666,1443.0333333333333,1575.0,6.3855438826791175,5.846711232545138,326.402552978236,92.34955384764223,20.901690863470243
3.14,4.743333333333334,1449.0,1575.0,6.210458755226776,5.889421699758985,381.9027861435275,91.34706219616135,18.209520012094355
3.2,4.6866666666666665,1449.0,1575.0,6.125767664734222,5.901813773069408,410.06010573115634,91.15622450635608,17.82934349433949
3.2033333333333336,4.6,1449.0,1575.0,6.125767664734222,5.901813773069408,410.06010573115634,91.15622450635608,17.82934349433949
3.1666666666666665,3.6600000000000006,0.0,1575.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
3.2133333333333334,4.45,1449.0,1575.0,6.125767664734222,5.901813773069408,410.06010573115634,91.15622450635607,17.82934349433949
3.2033333333333336,4.34,1449.0,1575.0,6.125767664734222,5.901813773069408,410.06010573115634,91.15622450635607,17.82934349433949
3.2066666666666666,4.22,1449.0,1575.0,6.125767664734222,5.901813773069408,410.06010573115634,91.15622450635607,17.82934349433949
3.2066666666666666,4.06,1207.5,1554.0,6.065160733821898,5.9364078290768045,429.83204283840206,91.61329604002682,17.68483996380282
3.1700000000000004,3.553333333333333,0.0,1575.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
3.18,3.5,0.0,1575.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
3.193333333333334,3.47,0.0,1575.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
3.2,3.453333333333333,0.0,1575.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
3.2,3.4166666666666665,0.9333333333333332,1575.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
3.1633333333333336,3.51,44.8,1575.0,4.316993480760568,5.645365215494485,475.0632253182939,88.01305035502628,20.271899796201545
2.873333333333333,4.97,163.66666666666666,1575.0,4.3557758989741115,5.670971374476006,572.5981211678942,88.5455043905518,25.511261741157035
3.3,4.569999999999999,0.0,1861.0,4.601431376048526,5.689059888838441,454.6621668161314,88.35691210929443,19.1016082528371
3.3,4.456666666666667,0.0,1861.0,4.601431376048526,5.689059888838441,454.6621668161314,88.35691210929444,19.1016082528371
2.6633333333333336,5.183333333333334,497.4666666666666,1861.0,4.8195215951609445,5.723709677262309,572.0684539861011,88.89949557242528,28.50379779617241
2.9200000000000004,5.15,769.2,1861.0,5.9022011101090275,5.711274838390743,534.8195137007972,84.33104558028273,29.838370086508338
2.9,5.163333333333333,1059.8,1861.0,6.309249832403175,5.767071540431049,520.8026044401232,87.84943630537676,31.394817948468642
2.786666666666666,5.193333333333333,1341.9333333333334,1861.0,6.202004310374812,5.775460554986208,429.5875960761549,84.24184082449105,31.629611958369843
2.7766666666666664,5.2,1572.1,1861.0,6.18021527269205,5.7816972002238245,306.0721025829113,89.8887485494482,29.990562414949192
3.053333333333333,5.086666666666667,1766.1,1861.0,6.233075405420266,5.794470717801552,275.5720669081388,90.16769350281812,28.147355519331775
3.103333333333333,5.0,1881.2666666666669,1861.0,6.125493937142481,5.81842861428486,301.0402481017284,96.82368405662805,22.469600022473678
3.1166666666666667,5.010000000000001,1901.9333333333332,1861.0,6.028716948331655,5.831361323106094,324.2957255932715,96.85558367567567,21.11816364464386
3.1266666666666665,4.956666666666667,1904.0,1861.0,5.959818814852177,5.843450301306071,346.6670567344236,96.85558367567567,20.72246494777381
3.1300000000000003,4.8966666666666665,1904.0,1861.0,5.959818814852177,5.843450301306071,346.6670567344236,96.85558367567567,20.72246494777381
3.303333333333333,4.366666666666666,0.0,1861.0,4.601431376048526,5.689059888838441,454.6621668161314,88.35691210929444,19.1016082528371
3.1633333333333336,4.843333333333334,1904.0,1861.0,5.959818814852177,5.843450301306071,346.6670567344236,96.85558367567567,20.72246494777381
3.1533333333333338,4.77,1904.0,1861.0,5.959818814852177,5.843450301306071,346.6670567344236,96.85558367567567,20.72246494777381
3.18,4.716666666666667,1904.0,1861.0,5.959818814852177,5.843450301306071,346.6670567344236,96.85558367567567,20.72246494777381
3.2,4.623333333333333,1586.6666666666667,1868.1666666666667,5.983693125514487,5.8577977322535,378.3255063928733,100.0,18.77750207281093
3.313333333333333,4.226666666666667,0.0,1861.0,4.601431376048526,5.689059888838441,454.6621668161314,88.35691210929444,19.1016082528371
3.32,4.093333333333333,0.0,1861.0,4.601431376048526,5.689059888838441,454.6621668161314,88.35691210929444,19.1016082528371
3.373333333333333,4.006666666666667,0.0,1861.0,4.601431376048526,5.689059888838441,454.6621668161314,88.35691210929444,19.1016082528371
3.37,3.99,0.0,1861.0,4.601431376048526,5.689059888838441,454.6621668161314,88.35691210929444,19.1016082528371
3.37,4.0633333333333335,11.8,1861.0,4.564017925205013,5.706702413562118,506.0914861878591,90.7727925072002,21.36924641455903
3.23,4.53,97.9,1861.0,4.3557758989741115,5.670971374476006,572.5981211678943,88.5455043905518,25.511261741157035
2.803333333333333,5.173333333333333,266.7,1861.0,4.373820612123032,5.708069820857212,589.358030224355,90.19101237691027,27.150418239830778
3.2066666666666666,3.903333333333333,0.0,1449.0,4.750510680739936,5.716648392178395,423.4532018147129,87.4167803818965,17.051469383004996
3.2233333333333336,3.7766666666666655,0.0,1449.0,4.750510680739936,5.716648392178395,423.4532018147129,87.4167803818965,17.051469383004996
2.9866666666666664,5.010000000000001,261.3333333333333,1449.0,4.3557758989741115,5.670971374476006,572.5981211678943,88.5455043905518,25.511261741157035
2.8400000000000003,4.98,423.53333333333336,1449.0,4.146188576085656,5.621589087437194,561.8806658559193,87.77561167435424,25.788507546027223
3.303333333333333,4.8966666666666665,523.6666666666666,1449.0,4.410255616148332,5.598114697299283,481.87358113469173,85.89700959460853,23.762376589859787
3.363333333333333,4.91,596.0,1449.0,5.037808169271766,5.667638155955407,447.7752137802947,83.65038963865126,25.856498120725615
3.4466666666666668,4.84,665.4333333333333,1449.0,5.8115319842802595,5.754910627111538,475.84976601777214,83.97833994840119,23.848290332567455
3.493333333333333,4.743333333333334,720.1333333333333,1449.0,5.894588853376798,5.751246720914137,361.83863939368575,90.34140019772076,20.87642761391853
3.496666666666667,4.66,752.8666666666667,1449.0,5.498557983553124,5.747695291525874,373.08101547892727,91.33401541696918,19.051141152826105
3.5,4.59,769.9,1449.0,5.121306719076424,5.738239627660327,373.7008290770938,91.33391246473082,18.105321443124044
3.5733333333333333,4.473333333333333,771.0,1449.0,5.121306719076424,5.738239627660329,373.7008290770938,91.33391246473082,18.10532144312404
3.673333333333333,4.390000000000001,771.0,1449.0,5.121306719076424,5.738239627660329,373.7008290770938,91.33391246473084,18.105321443124048
3.2366666666666664,3.676666666666667,0.0,1449.0,4.750510680739936,5.716648392178395,423.4532018147129,87.4167803818965,17.051469383004996
3.7,4.24,771.0,1449.0,5.121306719076424,5.738239627660329,373.7008290770938,91.33391246473084,18.105321443124048
3.7,4.12,771.0,1449.0,5.121306719076424,5.738239627660329,373.7008290770938,91.33391246473084,18.105321443124048
3.693333333333334,3.9266666666666663,771.0,1449.0,5.121306719076424,5.738239627660329,373.7008290770938,91.33391246473084,18.105321443124048
3.69,3.75,642.5,1336.0,6.011871477642061,5.6547937440637766,404.3216681507961,93.66143606363681,18.659440349166015
3.24,3.58,0.0,1449.0,4.750510680739936,5.716648392178395,423.4532018147129,87.4167803818965,17.051469383004996
3.2266666666666666,3.506666666666667,0.0,1449.0,4.750510680739936,5.716648392178395,423.4532018147129,87.4167803818965,17.051469383004996
3.2366666666666664,3.496666666666667,0.0,1449.0,4.750510680739936,5.716648392178395,423.4532018147129,87.4167803818965,17.051469383004996
3.2366666666666664,3.46,0.0,1449.0,4.750510680739936,5.716648392178395,423.4532018147129,87.4167803818965,17.051469383004996
3.26,3.4066666666666667,0.4333333333333333,1449.0,4.750510680739936,5.716648392178395,423.4532018147129,87.4167803818965,17.051469383004996
3.243333333333333,3.4,24.4,1449.0,4.7053722137448615,5.710078737005981,439.34384220880156,88.14538392081276,17.818959038177415
2.963333333333333,4.69,118.63333333333334,1449.0,4.097386973121255,5.576916335920165,505.20288623546395,88.07558769039932,22.434904932444432
3.7266666666666666,3.636666666666667,0.0,771.0,4.042059835313155,5.491264208766944,526.2227873895488,94.5107166845024,18.62962578067872
3.7966666666666655,3.52,0.0,771.0,4.042059835313155,5.491264208766944,526.2227873895488,94.5107166845024,18.62962578067872
2.8233333333333333,5.14,335.1333333333333,771.0,4.974188847154706,5.580291811404237,549.3140317701361,96.73596152432432,28.750979572598403
2.79,5.193333333333333,554.8333333333334,771.0,5.357516671989847,5.566436666330449,576.0534247519237,100.0,30.68777511221009
2.82,5.216666666666667,796.1666666666666,771.0,5.900127099057309,5.636975732052811,541.9975361392759,95.62442708629442,31.05876940563619
3.003333333333333,5.216666666666667,1001.8,771.0,5.697784205946215,5.645988523121861,500.64313628637984,96.42355676938968,29.80958323617687
2.756666666666667,5.22,1205.7,771.0,5.6707270741812295,5.649212072103031,464.84595812443604,96.39388110272301,29.09408516690818
2.79,5.116666666666666,1383.9,771.0,5.628391208485907,5.671686343117756,430.14951210820055,94.53450795618303,23.839669012831084
2.9633333333333334,5.093333333333333,1460.0333333333333,771.0,5.262928455560958,5.633383335669267,486.19916107042354,97.3082133637828,18.1946558428207
3.0,5.086666666666667,1468.9666666666667,771.0,5.215383147372373,5.634579481244122,509.0496325344434,97.23859800116907,17.83281597516148
3.003333333333333,5.026666666666667,1469.0,771.0,5.195616149336045,5.63556271366653,521.6260302871299,97.19895269816355,17.960931722720524
3.043333333333333,4.986666666666666,1469.0,771.0,5.195616149336045,5.63556271366653,521.6260302871299,97.19895269816355,17.960931722720524
3.7766666666666655,3.4766666666666666,0.0,771.0,4.042059835313155,5.491264208766944,526.2227873895488,94.5107166845024,18.62962578067872
3.0766666666666667,4.906666666666667,0.0,771.0,4.042059835313155,5.491264208766944,526.2227873895488,94.5107166845024,18.62962578067872
3.043333333333333,4.81,0.0,771.0,4.042059835313155,5.491264208766944,526.2227873895488,94.5107166845024,18.62962578067872
3.063333333333333,4.760000000000001,0.0,771.0,4.042059835313155,5.491264208766944,526.2227873895488,94.5107166845024,18.62962578067872
3.0933333333333333,4.683333333333334,0.0,642.5,4.115697533279097,5.4484445118445874,564.4205002469147,94.97008340339008,19.08455382317208
3.753333333333333,3.433333333333333,0.0,771.0,4.042059835313155,5.491264208766944,526.2227873895488,94.5107166845024,18.62962578067872
3.746666666666667,3.4,0.0,771.0,4.042059835313155,5.491264208766944,526.2227873895488,94.5107166845024,18.62962578067872
3.753333333333333,3.3866666666666663,0.0,771.0,4.042059835313155,5.491264208766944,526.2227873895488,94.5107166845024,18.62962578067872
3.783333333333333,3.3466666666666662,0.0,771.0,4.042059835313155,5.491264208766944,526.2227873895488,94.5107166845024,18.62962578067872
3.78,3.31,1.0333333333333334,771.0,4.042059835313155,5.491264208766944,526.2227873895488,94.5107166845024,18.62962578067872
3.75,3.3666666666666667,39.23333333333333,771.0,3.8794439898965463,5.463401713318127,543.8386619169257,97.26093098720511,20.66317828032863
2.83,4.983333333333333,156.26666666666668,771.0,3.70904435290383,5.461751343661416,567.7390214321633,99.9616804262295,24.136873904282787
3.263333333333333,4.553333333333333,0.0,1904.0,4.601431376048526,5.689059888838441,454.6621668161314,88.35691210929444,19.1016082528371
3.3,4.42,0.0,1904.0,4.601431376048526,5.689059888838441,454.6621668161314,88.35691210929444,19.1016082528371
