,farm_id,number,date,floweringNode,numberOfTheFlower,numberOfTheFlowerPerTruss
0,tom1,063,20220101,16,1,16
1,tom1,063,20220101,16,1,16
2,tom1,065,20220101,17,1,17
3,tom1,065,20220101,17,1,17
4,tom1,065,20220101,17,1,17
5,tom1,065,20220101,17,1,17
6,tom1,067,20220101,15,1,15
7,tom1,067,20220101,15,1,15
8,tom1,072,20220101,16,1,16
9,tom1,072,20220101,16,1,16
10,tom1,072,20220101,16,1,16
11,tom1,073,20220101,17,1,17
12,tom1,073,20220101,17,1,17
13,tom1,075,20220101,17,1,17
14,tom1,079,20220101,16,1,16
15,tom1,080,20220101,16,1,16
16,tom1,080,20220101,16,1,16
17,tom1,080,20220101,16,1,16
18,tom1,080,20220101,16,1,16
19,tom1,081,20220101,16,1,16
20,tom1,081,20220101,16,1,16
21,tom1,081,20220101,16,1,16
22,tom1,081,20220101,17,1,17
23,tom1,081,20220101,17,1,17
24,tom1,085,20220101,17,1,17
25,tom1,085,20220101,17,1,17
26,tom1,085,20220101,17,1,17
27,tom1,087,20220101,16,1,16
28,tom1,087,20220101,16,1,16
29,tom1,090,20220102,14,1,14
30,tom1,090,20220102,14,1,14
31,tom1,093,20220102,17,1,17
32,tom1,093,20220102,17,1,17
33,tom1,095,20220102,16,1,16
34,tom1,095,20220102,16,1,16
35,tom1,095,20220102,16,1,16
36,tom1,098,20220102,16,1,16
37,tom1,098,20220102,16,1,16
38,tom1,098,20220102,16,1,16
39,tom1,098,20220102,16,1,16
40,tom1,073,20210908,6,1,6
41,tom1,084,20210908,6,1,6
42,tom1,084,20210908,6,1,6
43,tom1,084,20210908,6,1,6
44,tom1,098,20210908,6,1,6
45,tom1,098,20210908,6,1,6
46,tom1,001,20210930,9,1,9
47,tom1,001,20210930,9,1,9
48,tom1,002,20210930,8,1,8
49,tom1,002,20210930,8,1,8
50,tom1,003,20210930,9,1,9
51,tom1,003,20210930,9,1,9
52,tom1,004,20210930,8,1,8
53,tom1,004,20210930,8,1,8
54,tom1,004,20210930,8,1,8
55,tom1,006,20210930,9,1,9
56,tom1,006,20210930,9,1,9
57,tom1,007,20210930,9,1,9
58,tom1,007,20210930,9,1,9
59,tom1,007,20210930,9,1,9
60,tom1,007,20210930,9,1,9
61,tom1,008,20210930,9,1,9
62,tom1,008,20210930,9,1,9
63,tom1,009,20210930,9,1,9
64,tom1,010,20210930,9,1,9
65,tom1,012,20210930,9,1,9
66,tom1,012,20210930,9,1,9
67,tom1,013,20210930,8,1,8
68,tom1,013,20210930,8,1,8
69,tom1,016,20210930,8,1,8
70,tom1,016,20210930,8,1,8
71,tom1,016,20210930,9,1,9
72,tom1,017,20210930,9,1,9
73,tom1,017,20210930,9,1,9
74,tom1,017,20210930,9,1,9
75,tom1,017,20210930,9,1,9
76,tom1,018,20210930,9,1,9
77,tom1,019,20210930,9,1,9
78,tom1,020,20210930,7,1,7
79,tom1,021,20210930,9,1,9
80,tom1,025,20210930,9,1,9
81,tom1,025,20210930,9,1,9
82,tom1,025,20210930,9,1,9
83,tom1,026,20210930,9,1,9
84,tom1,026,20210930,9,1,9
85,tom1,026,20210930,9,1,9
86,tom1,026,20210930,9,1,9
87,tom1,027,20210930,9,1,9
88,tom1,027,20210930,9,1,9
89,tom1,030,20210930,9,1,9
90,tom1,038,20211001,9,1,9
91,tom1,038,20211001,9,1,9
92,tom1,039,20211001,9,1,9
93,tom1,039,20211001,9,1,9
94,tom1,040,20211001,8,1,8
95,tom1,040,20211001,8,1,8
96,tom1,040,20211001,8,1,8
97,tom1,040,20211001,8,1,8
98,tom1,041,20211001,9,1,9
99,tom1,041,20211001,9,1,9
100,tom1,043,20211001,9,1,9
101,tom1,043,20211001,9,1,9
102,tom1,043,20211001,9,1,9
103,tom1,043,20211001,9,1,9
104,tom1,044,20211001,9,1,9
105,tom1,045,20211001,9,1,9
106,tom1,045,20211001,9,1,9
107,tom1,046,20211001,9,1,9
108,tom1,046,20211001,9,1,9
109,tom1,046,20211001,9,1,9
110,tom1,047,20211001,9,1,9
111,tom1,047,20211001,9,1,9
112,tom1,047,20211001,9,1,9
113,tom1,047,20211001,9,1,9
114,tom1,049,20211001,9,1,9
115,tom1,050,20211001,9,1,9
116,tom1,050,20211001,9,1,9
117,tom1,051,20211001,9,1,9
118,tom1,051,20211001,9,1,9
119,tom1,052,20211001,8,1,8
120,tom1,053,20211001,9,1,9
121,tom1,053,20211001,9,1,9
122,tom1,053,20211001,9,1,9
123,tom1,054,20211001,8,1,8
124,tom1,055,20211001,9,1,9
125,tom1,055,20211001,9,1,9
126,tom1,055,20211001,9,1,9
127,tom1,055,20211001,9,1,9
128,tom1,056,20211001,8,1,8
129,tom1,057,20211001,9,1,9
130,tom1,057,20211001,9,1,9
131,tom1,057,20211001,9,1,9
132,tom1,057,20211001,9,1,9
133,tom1,058,20211001,9,1,9
134,tom1,059,20211001,9,1,9
135,tom1,059,20211001,9,1,9
136,tom1,059,20211001,9,1,9
137,tom1,060,20211001,9,1,9
138,tom1,060,20211001,9,1,9
139,tom1,062,20211002,9,1,9
140,tom1,062,20211002,9,1,9
141,tom1,063,20211002,8,1,8
142,tom1,063,20211002,8,1,8
143,tom1,064,20211002,9,1,9
144,tom1,064,20211002,9,1,9
145,tom1,065,20211002,9,1,9
146,tom1,065,20211002,9,1,9
147,tom1,066,20211002,8,1,8
148,tom1,066,20211002,8,1,8
149,tom1,066,20211002,8,1,8
150,tom1,066,20211002,8,1,8
151,tom1,066,20211002,8,1,8
152,tom1,068,20211002,9,1,9
153,tom1,068,20211002,9,1,9
154,tom1,070,20211002,9,1,9
155,tom1,070,20211002,9,1,9
156,tom1,070,20211002,9,1,9
157,tom1,072,20211002,9,1,9
158,tom1,072,20211002,9,1,9
159,tom1,072,20211002,9,1,9
160,tom1,072,20211002,9,1,9
161,tom1,074,20211002,9,1,9
162,tom1,074,20211002,9,1,9
163,tom1,075,20211002,9,1,9
164,tom1,075,20211002,9,1,9
165,tom1,075,20211002,9,1,9
166,tom1,077,20211002,9,1,9
167,tom1,077,20211002,9,1,9
168,tom1,077,20211002,9,1,9
169,tom1,082,20211002,9,1,9
170,tom1,082,20211002,9,1,9
171,tom1,082,20211002,9,1,9
172,tom1,083,20211002,9,1,9
173,tom1,083,20211002,9,1,9
174,tom1,083,20211002,9,1,9
175,tom1,084,20211002,9,1,9
176,tom1,084,20211002,9,1,9
177,tom1,084,20211002,9,1,9
178,tom1,084,20211002,9,1,9
179,tom1,087,20211002,8,1,8
180,tom1,087,20211002,8,1,8
181,tom1,089,20211002,9,1,9
182,tom1,089,20211002,9,1,9
183,tom1,089,20211002,9,1,9
184,tom1,092,20211002,9,1,9
185,tom1,092,20211002,9,1,9
186,tom1,092,20211002,9,1,9
187,tom1,092,20211002,9,1,9
188,tom1,093,20211002,8,1,8
189,tom1,093,20211002,8,1,8
190,tom1,093,20211002,8,1,8
191,tom1,094,20211002,9,1,9
192,tom1,094,20211002,9,1,9
193,tom1,094,20211002,9,1,9
194,tom1,094,20211002,9,1,9
195,tom1,095,20211002,9,1,9
196,tom1,095,20211002,9,1,9
197,tom1,095,20211002,9,1,9
198,tom1,097,20211002,9,1,9
199,tom1,097,20211002,9,1,9
200,tom1,099,20211002,9,1,9
201,tom1,099,20211002,9,1,9
202,tom1,099,20211002,9,1,9
203,tom1,001,20211006,10,1,10
204,tom1,002,20211006,9,1,9
205,tom1,002,20211006,9,1,9
206,tom1,004,20211006,9,1,9
207,tom1,004,20211006,9,1,9
208,tom1,004,20211006,9,1,9
209,tom1,006,20211006,10,1,10
210,tom1,006,20211006,10,1,10
211,tom1,006,20211006,10,1,10
212,tom1,006,20211006,10,1,10
213,tom1,008,20211006,10,1,10
214,tom1,010,20211006,10,1,10
215,tom1,011,20211006,9,1,9
216,tom1,011,20211006,9,1,9
217,tom1,012,20211006,10,1,10
218,tom1,012,20211006,10,1,10
219,tom1,012,20211006,10,1,10
220,tom1,012,20211006,10,1,10
221,tom1,013,20211006,9,1,9
222,tom1,013,20211006,9,1,9
223,tom1,015,20211006,9,1,9
224,tom1,015,20211006,9,1,9
225,tom1,015,20211006,9,1,9
226,tom1,016,20211006,9,1,9
227,tom1,017,20211006,9,1,9
228,tom1,017,20211006,9,1,9
229,tom1,017,20211006,9,1,9
230,tom1,017,20211006,9,1,9
231,tom1,024,20211007,10,1,10
232,tom1,024,20211007,10,1,10
233,tom1,026,20211007,10,1,10
234,tom1,027,20211007,10,1,10
235,tom1,027,20211007,10,1,10
236,tom1,027,20211007,10,1,10
237,tom1,028,20211007,9,1,9
238,tom1,030,20211007,10,1,10
239,tom1,030,20211007,10,1,10
240,tom1,030,20211007,10,1,10
241,tom1,032,20211007,10,1,10
242,tom1,032,20211007,10,1,10
243,tom1,033,20211007,9,1,9
244,tom1,036,20211007,9,1,9
245,tom1,036,20211007,9,1,9
246,tom1,038,20211007,10,1,10
247,tom1,042,20211007,9,1,9
248,tom1,042,20211007,9,1,9
249,tom1,042,20211007,9,1,9
250,tom1,043,20211007,10,1,10
251,tom1,043,20211007,10,1,10
252,tom1,043,20211007,10,1,10
253,tom1,044,20211007,10,1,10
254,tom1,044,20211007,10,1,10
255,tom1,044,20211007,10,1,10
256,tom1,044,20211007,10,1,10
257,tom1,048,20211007,9,1,9
258,tom1,048,20211007,9,1,9
259,tom1,048,20211007,9,1,9
260,tom1,048,20211007,9,1,9
261,tom1,049,20211007,10,1,10
262,tom1,049,20211007,10,1,10
263,tom1,049,20211007,10,1,10
264,tom1,050,20211007,9,1,9
265,tom1,050,20211007,9,1,9
266,tom1,050,20211007,9,1,9
267,tom1,053,20211009,10,1,10
268,tom1,054,20211009,9,1,9
269,tom1,054,20211009,9,1,9
270,tom1,055,20211009,10,1,10
271,tom1,055,20211009,10,1,10
272,tom1,057,20211009,10,1,10
273,tom1,058,20211009,9,1,9
274,tom1,058,20211009,9,1,9
275,tom1,059,20211009,10,1,10
276,tom1,059,20211009,10,1,10
277,tom1,059,20211009,10,1,10
278,tom1,060,20211009,10,1,10
279,tom1,060,20211009,10,1,10
280,tom1,060,20211009,10,1,10
281,tom1,060,20211009,10,1,10
282,tom1,061,20211008,10,1,10
283,tom1,061,20211008,10,1,10
284,tom1,062,20211008,10,1,10
285,tom1,062,20211008,10,1,10
286,tom1,064,20211008,10,1,10
287,tom1,065,20211008,10,1,10
288,tom1,065,20211008,10,1,10
289,tom1,066,20211008,9,1,9
290,tom1,067,20211008,9,1,9
291,tom1,067,20211008,9,1,9
292,tom1,067,20211008,9,1,9
293,tom1,070,20211008,10,1,10
294,tom1,070,20211008,10,1,10
295,tom1,071,20211009,10,1,10
296,tom1,071,20211009,10,1,10
297,tom1,072,20211009,10,1,10
298,tom1,073,20211009,10,1,10
299,tom1,074,20211009,10,1,10
300,tom1,074,20211009,10,1,10
301,tom1,074,20211009,10,1,10
302,tom1,077,20211009,10,1,10
303,tom1,077,20211009,10,1,10
304,tom1,078,20211009,9,1,9
305,tom1,078,20211009,9,1,9
306,tom1,079,20211009,9,1,9
307,tom1,083,20211009,10,1,10
308,tom1,083,20211009,10,1,10
309,tom1,085,20211009,10,1,10
310,tom1,085,20211009,10,1,10
311,tom1,086,20211009,10,1,10
312,tom1,086,20211009,10,1,10
313,tom1,087,20211009,9,1,9
314,tom1,089,20211009,10,1,10
315,tom1,089,20211009,10,1,10
316,tom1,092,20211009,10,1,10
317,tom1,092,20211009,10,1,10
318,tom1,093,20211009,9,1,9
319,tom1,093,20211009,9,1,9
320,tom1,093,20211009,9,1,9
321,tom1,094,20211009,10,1,10
322,tom1,094,20211009,10,1,10
323,tom1,095,20211009,10,1,10
324,tom1,095,20211009,10,1,10
325,tom1,095,20211009,10,1,10
326,tom1,096,20211009,9,1,9
327,tom1,097,20211009,10,1,10
328,tom1,097,20211009,10,1,10
329,tom1,098,20211009,10,1,10
330,tom1,099,20211009,10,1,10
331,tom1,099,20211009,10,1,10
332,tom1,100,20211009,9,1,9
333,tom1,100,20211009,9,1,9
334,tom1,001,20211011,10,1,10
335,tom1,001,20211011,11,1,11
336,tom1,003,20211011,10,1,10
337,tom1,003,20211011,10,1,10
338,tom1,003,20211011,10,1,10
339,tom1,004,20211011,10,1,10
340,tom1,007,20211011,10,1,10
341,tom1,007,20211011,10,1,10
342,tom1,008,20211011,11,1,11
343,tom1,008,20211011,11,1,11
344,tom1,009,20211011,10,1,10
345,tom1,009,20211011,10,1,10
346,tom1,009,20211011,10,1,10
347,tom1,011,20211011,10,1,10
348,tom1,012,20211011,11,1,11
349,tom1,012,20211011,11,1,11
350,tom1,013,20211011,10,1,10
351,tom1,013,20211011,10,1,10
352,tom1,013,20211011,10,1,10
353,tom1,017,20211011,10,1,10
354,tom1,017,20211011,10,1,10
355,tom1,018,20211011,10,1,10
356,tom1,018,20211011,10,1,10
357,tom1,018,20211011,10,1,10
358,tom1,020,20211011,8,1,8
359,tom1,020,20211011,8,1,8
360,tom1,020,20211011,8,1,8
361,tom1,021,20211012,10,1,10
362,tom1,021,20211012,10,1,10
363,tom1,021,20211012,10,1,10
364,tom1,022,20211012,9,1,9
365,tom1,022,20211012,9,1,9
366,tom1,023,20211012,10,1,10
367,tom1,023,20211012,10,1,10
368,tom1,023,20211012,10,1,10
369,tom1,025,20211012,10,1,10
370,tom1,025,20211012,10,1,10
371,tom1,026,20211012,10,1,10
372,tom1,026,20211012,10,1,10
373,tom1,026,20211012,10,1,10
374,tom1,028,20211012,10,1,10
375,tom1,028,20211012,10,1,10
376,tom1,029,20211012,10,1,10
377,tom1,029,20211012,10,1,10
378,tom1,029,20211012,10,1,10
379,tom1,031,20211012,10,1,10
380,tom1,031,20211012,10,1,10
381,tom1,031,20211012,10,1,10
382,tom1,031,20211012,10,1,10
383,tom1,032,20211012,11,1,11
384,tom1,033,20211012,10,1,10
385,tom1,034,20211012,10,1,10
386,tom1,034,20211012,10,1,10
387,tom1,034,20211012,10,1,10
388,tom1,035,20211012,10,1,10
389,tom1,035,20211012,10,1,10
390,tom1,036,20211012,10,1,10
391,tom1,036,20211012,10,1,10
392,tom1,037,20211012,10,1,10
393,tom1,039,20211012,10,1,10
394,tom1,040,20211012,9,1,9
395,tom1,045,20211013,10,1,10
396,tom1,047,20211013,10,1,10
397,tom1,047,20211013,10,1,10
398,tom1,048,20211013,10,1,10
399,tom1,050,20211013,10,1,10
400,tom1,052,20211013,10,1,10
401,tom1,052,20211013,10,1,10
402,tom1,052,20211013,10,1,10
403,tom1,053,20211013,11,1,11
404,tom1,053,20211013,11,1,11
405,tom1,053,20211013,11,1,11
406,tom1,055,20211013,10,1,10
407,tom1,056,20211013,10,1,10
408,tom1,056,20211013,10,1,10
409,tom1,057,20211013,10,1,10
410,tom1,057,20211013,10,1,10
411,tom1,057,20211013,10,1,10
412,tom1,060,20211013,10,1,10
413,tom1,060,20211013,10,1,10
414,tom1,060,20211013,10,1,10
415,tom1,060,20211013,10,1,10
416,tom1,061,20211014,11,1,11
417,tom1,062,20211014,11,1,11
418,tom1,062,20211014,11,1,11
419,tom1,063,20211014,9,1,9
420,tom1,063,20211014,9,1,9
421,tom1,065,20211014,11,1,11
422,tom1,066,20211014,10,1,10
423,tom1,068,20211014,10,1,10
424,tom1,068,20211014,10,1,10
425,tom1,069,20211014,10,1,10
426,tom1,069,20211014,10,1,10
427,tom1,069,20211014,10,1,10
428,tom1,070,20211014,10,1,10
429,tom1,070,20211014,10,1,10
430,tom1,071,20211014,10,1,10
431,tom1,071,20211014,10,1,10
432,tom1,071,20211014,10,1,10
433,tom1,071,20211014,10,1,10
434,tom1,072,20211014,10,1,10
435,tom1,073,20211014,11,1,11
436,tom1,073,20211014,11,1,11
437,tom1,073,20211014,11,1,11
438,tom1,073,20211014,11,1,11
439,tom1,075,20211014,10,1,10
440,tom1,075,20211014,10,1,10
441,tom1,075,20211014,10,1,10
442,tom1,076,20211014,10,1,10
443,tom1,076,20211014,10,1,10
444,tom1,077,20211014,10,1,10
445,tom1,077,20211014,10,1,10
446,tom1,077,20211014,10,1,10
447,tom1,080,20211014,10,1,10
448,tom1,080,20211014,10,1,10
449,tom1,080,20211014,10,1,10
450,tom1,080,20211014,10,1,10
451,tom1,081,20211015,10,1,10
452,tom1,082,20211015,10,1,10
453,tom1,082,20211015,10,1,10
454,tom1,082,20211015,10,1,10
455,tom1,083,20211015,11,1,11
456,tom1,083,20211015,11,1,11
457,tom1,084,20211015,10,1,10
458,tom1,084,20211015,10,1,10
459,tom1,084,20211015,10,1,10
460,tom1,085,20211015,10,1,10
461,tom1,085,20211015,11,1,11
462,tom1,085,20211015,11,1,11
463,tom1,086,20211015,11,1,11
464,tom1,086,20211015,11,1,11
465,tom1,087,20211015,9,1,9
466,tom1,087,20211015,9,1,9
467,tom1,087,20211015,10,1,10
468,tom1,087,20211015,10,1,10
469,tom1,088,20211015,10,1,10
470,tom1,091,20211015,10,1,10
471,tom1,093,20211015,10,1,10
472,tom1,093,20211015,10,1,10
473,tom1,093,20211015,10,1,10
474,tom1,096,20211015,10,1,10
475,tom1,097,20211015,10,1,10
476,tom1,097,20211015,10,1,10
477,tom1,099,20211015,11,1,11
478,tom1,099,20211015,11,1,11
479,tom1,100,20211015,10,1,10
480,tom1,100,20211015,10,1,10
481,tom1,100,20211015,10,1,10
482,tom1,001,20211018,11,1,11
483,tom1,002,20211018,10,1,10
484,tom1,002,20211018,10,1,10
485,tom1,003,20211018,11,1,11
486,tom1,003,20211018,11,1,11
487,tom1,004,20211018,10,1,10
488,tom1,004,20211018,10,1,10
489,tom1,004,20211018,10,1,10
490,tom1,004,20211018,11,1,11
491,tom1,004,20211018,11,1,11
492,tom1,004,20211018,11,1,11
493,tom1,005,20211018,11,1,11
494,tom1,005,20211018,11,1,11
495,tom1,005,20211018,11,1,11
496,tom1,005,20211018,11,1,11
497,tom1,006,20211018,11,1,11
498,tom1,006,20211018,11,1,11
499,tom1,006,20211018,11,1,11
500,tom1,007,20211018,11,1,11
501,tom1,008,20211018,11,1,11
502,tom1,008,20211018,11,1,11
503,tom1,008,20211018,11,1,11
504,tom1,009,20211018,11,1,11
505,tom1,009,20211018,11,1,11
506,tom1,009,20211018,11,1,11
507,tom1,009,20211018,11,1,11
508,tom1,010,20211018,11,1,11
509,tom1,011,20211018,10,1,10
510,tom1,011,20211018,10,1,10
511,tom1,011,20211018,10,1,10
512,tom1,011,20211018,10,1,10
513,tom1,012,20211018,11,1,11
514,tom1,012,20211018,11,1,11
515,tom1,012,20211018,11,1,11
516,tom1,012,20211018,11,1,11
517,tom1,013,20211018,10,1,10
518,tom1,013,20211018,10,1,10
519,tom1,014,20211018,10,1,10
520,tom1,014,20211018,10,1,10
521,tom1,014,20211018,10,1,10
522,tom1,015,20211018,10,1,10
523,tom1,015,20211018,10,1,10
524,tom1,015,20211018,10,1,10
525,tom1,016,20211018,10,1,10
526,tom1,018,20211018,11,1,11
527,tom1,018,20211018,11,1,11
528,tom1,019,20211018,11,1,11
529,tom1,019,20211018,11,1,11
530,tom1,020,20211018,9,1,9
531,tom1,020,20211018,9,1,9
532,tom1,021,20211019,11,1,11
533,tom1,021,20211019,11,1,11
534,tom1,023,20211019,11,1,11
535,tom1,023,20211019,11,1,11
536,tom1,024,20211019,11,1,11
537,tom1,024,20211019,11,1,11
538,tom1,024,20211019,11,1,11
539,tom1,024,20211019,11,1,11
540,tom1,025,20211019,11,1,11
541,tom1,025,20211019,11,1,11
542,tom1,025,20211019,11,1,11
543,tom1,027,20211019,11,1,11
544,tom1,027,20211019,11,1,11
545,tom1,029,20211019,11,1,11
546,tom1,029,20211019,11,1,11
547,tom1,029,20211019,11,1,11
548,tom1,030,20211019,11,1,11
549,tom1,030,20211019,11,1,11
550,tom1,031,20211020,11,1,11
551,tom1,031,20211020,11,1,11
552,tom1,031,20211020,11,1,11
553,tom1,031,20211020,11,1,11
554,tom1,032,20211020,12,1,12
555,tom1,032,20211020,12,1,12
556,tom1,032,20211020,12,1,12
557,tom1,033,20211020,10,1,10
558,tom1,033,20211020,10,1,10
559,tom1,037,20211020,11,1,11
560,tom1,038,20211020,11,1,11
561,tom1,038,20211020,11,1,11
562,tom1,038,20211020,11,1,11
563,tom1,039,20211020,11,1,11
564,tom1,039,20211020,11,1,11
565,tom1,040,20211020,10,1,10
566,tom1,040,20211020,10,1,10
567,tom1,041,20211020,11,1,11
568,tom1,041,20211020,11,1,11
569,tom1,041,20211020,11,1,11
570,tom1,041,20211020,11,1,11
571,tom1,042,20211020,10,1,10
572,tom1,042,20211020,10,1,10
573,tom1,043,20211020,11,1,11
574,tom1,043,20211020,11,1,11
575,tom1,043,20211020,11,1,11
576,tom1,044,20211020,11,1,11
577,tom1,044,20211020,11,1,11
578,tom1,045,20211020,11,1,11
579,tom1,045,20211020,11,1,11
580,tom1,045,20211020,11,1,11
581,tom1,046,20211020,11,1,11
582,tom1,046,20211020,11,1,11
583,tom1,046,20211020,11,1,11
584,tom1,047,20211020,11,1,11
585,tom1,048,20211020,10,1,10
586,tom1,048,20211020,10,1,10
587,tom1,049,20211020,11,1,11
588,tom1,049,20211020,11,1,11
589,tom1,050,20211020,11,1,11
590,tom1,050,20211020,11,1,11
591,tom1,050,20211020,11,1,11
592,tom1,051,20211021,11,1,11
593,tom1,051,20211021,11,1,11
594,tom1,051,20211021,11,1,11
595,tom1,052,20211021,11,1,11
596,tom1,052,20211021,11,1,11
597,tom1,052,20211021,11,1,11
598,tom1,052,20211021,11,1,11
599,tom1,054,20211021,18,1,18
600,tom1,054,20211021,18,1,18
601,tom1,054,20211021,18,1,18
602,tom1,055,20211021,11,1,11
603,tom1,055,20211021,11,1,11
604,tom1,055,20211021,11,1,11
605,tom1,056,20211021,11,1,11
606,tom1,056,20211021,11,1,11
607,tom1,056,20211021,11,1,11
608,tom1,056,20211021,11,1,11
609,tom1,057,20211021,11,1,11
610,tom1,057,20211021,11,1,11
611,tom1,059,20211021,11,1,11
612,tom1,059,20211021,11,1,11
613,tom1,059,20211021,11,1,11
614,tom1,060,20211021,11,1,11
615,tom1,060,20211021,11,1,11
616,tom1,060,20211021,11,1,11
617,tom1,061,20211021,12,1,12
618,tom1,061,20211021,12,1,12
619,tom1,061,20211021,12,1,12
620,tom1,062,20211021,11,1,11
621,tom1,062,20211021,11,1,11
622,tom1,063,20211021,10,1,10
623,tom1,063,20211021,10,1,10
624,tom1,064,20211021,11,1,11
625,tom1,066,20211021,10,1,10
626,tom1,067,20211021,10,1,10
627,tom1,068,20211021,11,1,11
628,tom1,068,20211021,11,1,11
629,tom1,068,20211021,11,1,11
630,tom1,069,20211021,11,1,11
631,tom1,069,20211021,11,1,11
632,tom1,069,20211021,11,1,11
633,tom1,070,20211021,11,1,11
634,tom1,070,20211021,11,1,11
635,tom1,070,20211021,11,1,11
636,tom1,071,20211021,11,1,11
637,tom1,071,20211021,11,1,11
638,tom1,071,20211021,11,1,11
639,tom1,072,20211021,11,1,11
640,tom1,072,20211021,11,1,11
641,tom1,072,20211021,11,1,11
642,tom1,072,20211021,11,1,11
643,tom1,075,20211021,11,1,11
644,tom1,075,20211021,11,1,11
645,tom1,075,20211021,11,1,11
646,tom1,076,20211022,11,1,11
647,tom1,076,20211022,11,1,11
648,tom1,076,20211022,11,1,11
649,tom1,077,20211022,11,1,11
650,tom1,077,20211022,11,1,11
651,tom1,077,20211022,11,1,11
652,tom1,077,20211022,11,1,11
653,tom1,078,20211022,11,1,11
654,tom1,078,20211022,11,1,11
655,tom1,078,20211022,11,1,11
656,tom1,079,20211022,11,1,11
657,tom1,079,20211022,11,1,11
658,tom1,080,20211022,11,1,11
659,tom1,080,20211022,11,1,11
660,tom1,081,20211022,11,1,11
661,tom1,081,20211022,11,1,11
662,tom1,081,20211022,11,1,11
663,tom1,082,20211022,11,1,11
664,tom1,082,20211022,11,1,11
665,tom1,082,20211022,11,1,11
666,tom1,083,20211022,11,1,11
667,tom1,083,20211022,11,1,11
668,tom1,083,20211022,11,1,11
669,tom1,084,20211022,11,1,11
670,tom1,085,20211022,11,1,11
671,tom1,085,20211022,11,1,11
672,tom1,085,20211022,11,1,11
673,tom1,086,20211022,12,1,12
674,tom1,086,20211022,12,1,12
675,tom1,086,20211022,12,1,12
676,tom1,087,20211022,10,1,10
677,tom1,088,20211022,11,1,11
678,tom1,088,20211022,11,1,11
679,tom1,089,20211022,11,1,11
680,tom1,090,20211022,10,1,10
681,tom1,090,20211022,10,1,10
682,tom1,090,20211022,10,1,10
683,tom1,091,20211024,11,1,11
684,tom1,092,20211024,11,1,11
685,tom1,092,20211024,11,1,11
686,tom1,092,20211024,11,1,11
687,tom1,093,20211024,11,1,11
688,tom1,093,20211024,11,1,11
689,tom1,094,20211024,11,1,11
690,tom1,094,20211024,11,1,11
691,tom1,094,20211024,11,1,11
692,tom1,095,20211024,11,1,11
693,tom1,096,20211024,11,1,11
694,tom1,096,20211024,11,1,11
695,tom1,096,20211024,11,1,11
696,tom1,097,20211024,11,1,11
697,tom1,100,20211024,11,1,11
698,tom1,100,20211024,11,1,11
699,tom1,100,20211024,11,1,11
700,tom1,001,20211025,12,1,12
701,tom1,001,20211025,12,1,12
702,tom1,002,20211025,11,1,11
703,tom1,005,20211025,12,1,12
704,tom1,005,20211025,12,1,12
705,tom1,006,20211025,12,1,12
706,tom1,006,20211025,12,1,12
707,tom1,008,20211025,12,1,12
708,tom1,008,20211025,12,1,12
709,tom1,009,20211025,12,1,12
710,tom1,009,20211025,12,1,12
711,tom1,009,20211025,12,1,12
712,tom1,010,20211025,12,1,12
713,tom1,011,20211025,11,1,11
714,tom1,012,20211025,12,1,12
715,tom1,013,20211025,11,1,11
716,tom1,013,20211025,11,1,11
717,tom1,013,20211025,11,1,11
718,tom1,013,20211025,11,1,11
719,tom1,013,20211025,11,1,11
720,tom1,014,20211025,11,1,11
721,tom1,014,20211025,11,1,11
722,tom1,015,20211025,11,1,11
723,tom1,015,20211025,11,1,11
724,tom1,015,20211025,11,1,11
725,tom1,016,20211025,11,1,11
726,tom1,016,20211025,11,1,11
727,tom1,017,20211025,11,1,11
728,tom1,017,20211025,11,1,11
729,tom1,018,20211025,12,1,12
730,tom1,018,20211025,12,1,12
731,tom1,019,20211025,12,1,12
732,tom1,019,20211025,12,1,12
733,tom1,019,20211025,12,1,12
734,tom1,019,20211025,12,1,12
735,tom1,020,20211025,11,1,11
736,tom1,020,20211025,11,1,11
737,tom1,020,20211025,11,1,11
738,tom1,020,20211025,11,1,11
739,tom1,021,20211026,11,1,11
740,tom1,021,20211026,11,1,11
741,tom1,021,20211026,11,1,11
742,tom1,023,20211026,11,1,11
743,tom1,023,20211026,11,1,11
744,tom1,023,20211026,11,1,11
745,tom1,024,20211026,12,1,12
746,tom1,024,20211026,12,1,12
747,tom1,024,20211026,12,1,12
748,tom1,025,20211026,10,1,10
749,tom1,025,20211026,10,1,10
750,tom1,026,20211026,11,1,11
751,tom1,026,20211026,11,1,11
752,tom1,026,20211026,11,1,11
753,tom1,026,20211026,11,1,11
754,tom1,027,20211026,12,1,12
755,tom1,027,20211026,12,1,12
756,tom1,027,20211026,12,1,12
757,tom1,028,20211026,11,1,11
758,tom1,028,20211026,11,1,11
759,tom1,029,20211026,12,1,12
760,tom1,029,20211026,12,1,12
761,tom1,030,20211026,12,1,12
762,tom1,030,20211026,12,1,12
763,tom1,030,20211026,12,1,12
764,tom1,031,20211026,11,1,11
765,tom1,031,20211026,11,1,11
766,tom1,031,20211026,11,1,11
767,tom1,031,20211026,11,1,11
768,tom1,033,20211026,11,1,11
769,tom1,033,20211026,11,1,11
770,tom1,033,20211026,11,1,11
771,tom1,033,20211026,11,1,11
772,tom1,034,20211026,11,1,11
773,tom1,034,20211026,11,1,11
774,tom1,034,20211026,11,1,11
