,farm_id,number,date,heightOfTheFlowerTruss
2736,tom3,065,20210921,6.12
2737,tom3,065,20210921,4.35
2738,tom3,065,20210921,6.37
2739,tom3,066,20210921,5.7
2740,tom3,066,20210921,6.76
2741,tom3,066,20210921,6.73
2742,tom3,067,20210921,26.19
2743,tom3,067,20210921,26.09
2744,tom3,068,20210921,10.05
2745,tom3,068,20210921,7.65
2746,tom3,068,20210921,10.05
2747,tom3,069,20210921,2.94
2748,tom3,069,20210921,2.05
2749,tom3,070,20210921,3.08
2750,tom3,070,20210921,3.15
2751,tom3,071,20210921,2.73
2752,tom3,071,20210921,3.01
2753,tom3,071,20210921,2.73
2754,tom3,071,20210921,3.04
2755,tom3,072,20210921,2.9
2756,tom3,073,20210921,
2757,tom3,073,20210921,3.93
2758,tom3,073,20210921,
2759,tom3,074,20210921,2.3
2760,tom3,074,20210921,3.54
2761,tom3,074,20210921,2.34
2762,tom3,075,20210921,
2763,tom3,075,20210921,5.17
2764,tom3,076,20210921,19.61
2765,tom3,076,20210921,11.4
2766,tom3,076,20210921,19.54
2767,tom3,078,20210921,5.03
2768,tom3,078,20210921,5.06
2769,tom3,078,20210921,5.31
2770,tom3,079,20210921,6.94
2771,tom3,079,20210921,7.08
2772,tom3,079,20210921,6.87
2773,tom3,079,20210921,7.12
2774,tom3,080,20210921,4.71
2775,tom3,081,20210921,4.88
2776,tom3,081,20210921,4.71
2777,tom3,081,20210921,7.5
2778,tom3,082,20210921,2.62
2779,tom3,082,20210921,3.33
2780,tom3,082,20210921,3.47
2781,tom3,083,20210921,8.28
2782,tom3,083,20210921,8.28
2783,tom3,083,20210921,8.67
2784,tom3,084,20210921,17.45
2785,tom3,084,20210921,21.81
2786,tom3,084,20210921,21.81
2787,tom3,085,20210922,2.27
2788,tom3,085,20210922,3.01
2789,tom3,086,20210922,2.87
2790,tom3,086,20210922,3.4
2791,tom3,088,20210922,5.73
2792,tom3,090,20210922,2.37
2793,tom3,090,20210922,2.58
2794,tom3,090,20210922,2.37
2795,tom3,091,20210922,1.63
2796,tom3,091,20210922,1.77
2797,tom3,092,20210922,27.43
2798,tom3,092,20210922,11.47
2799,tom3,093,20210922,23.75
2800,tom3,093,20210922,14.27
2801,tom3,094,20210922,2.23
2802,tom3,094,20210922,1.7
2803,tom3,095,20210922,22.58
2804,tom3,096,20210922,1.73
2805,tom3,096,20210922,2.16
2806,tom3,099,20210922,2.09
2807,tom3,099,20210922,2.3
2808,tom3,100,20210922,6.51
2809,tom3,100,20210922,5.73
2810,tom3,001,20211001,23.43
2811,tom3,003,20211001,1.63
2812,tom3,005,20211001,4.85
2813,tom3,007,20211001,2.51
2814,tom3,010,20211001,3.65
2815,tom3,011,20210926,5.38
2816,tom3,012,20210926,7.89
2817,tom3,014,20211003,4.04
2818,tom3,015,20210926,9.49
2819,tom3,016,20210926,8.42
2820,tom3,017,20210926,13.95
2821,tom3,017,20211003,4.64
2822,tom3,018,20211003,2.65
2823,tom3,019,20210926,5.49
2824,tom3,019,20211003,4.46
2825,tom3,020,20210926,16.18
2826,tom3,020,20211003,11.72
2827,tom3,021,20210926,4.6
2828,tom3,021,20210926,4.6
2829,tom3,022,20211003,6.62
2830,tom3,022,20211003,6.62
2831,tom3,023,20210926,1.95
2832,tom3,023,20210926,1.95
2833,tom3,024,20210926,10.34
2834,tom3,025,20210926,7.54
2835,tom3,026,20210926,4.96
2836,tom3,026,20210926,4.92
2837,tom3,027,20210926,31.47
2838,tom3,027,20211003,1.06
2839,tom3,028,20210926,3.61
2840,tom3,029,20210926,6.9
2841,tom3,029,20211003,12.0
2842,tom3,030,20210926,6.02
2843,tom3,030,20211003,4.0
2844,tom3,031,20210926,1.31
2845,tom3,032,20210926,25.06
2846,tom3,032,20210926,25.03
2847,tom3,035,20210926,17.52
2848,tom3,035,20210926,17.45
2849,tom3,036,20210926,1.7
2850,tom3,038,20210926,
2851,tom3,039,20210926,9.7
2852,tom3,040,20210926,1.52
2853,tom3,043,20210927,22.12
2854,tom3,045,20210927,12.64
2855,tom3,046,20210927,3.89
2856,tom3,046,20210927,10.16
2857,tom3,048,20210927,27.4
2858,tom3,048,20210927,13.56
2859,tom3,049,20210927,5.2
2860,tom3,050,20210927,7.75
2861,tom3,051,20210927,17.42
2862,tom3,052,20210927,18.09
2863,tom3,054,20210927,6.8
2864,tom3,055,20210927,5.84
2865,tom3,056,20210927,3.15
2866,tom3,057,20210927,9.03
2867,tom3,058,20210927,12.42
2868,tom3,060,20210927,3.04
2869,tom3,061,20210928,12.99
2870,tom3,062,20210928,3.36
2871,tom3,066,20210928,3.61
2872,tom3,067,20210928,5.27
2873,tom3,068,20210928,1.45
2874,tom3,069,20210928,
2875,tom3,070,20210928,5.77
2876,tom3,071,20210928,6.3
2877,tom3,072,20210928,12.18
2878,tom3,074,20210928,25.38
2879,tom3,075,20210928,23.68
2880,tom3,076,20210928,1.88
2881,tom3,079,20210928,4.25
2882,tom3,081,20210928,3.19
2883,tom3,083,20210928,15.12
2884,tom3,084,20210928,11.79
2885,tom3,086,20210929,1.17
2886,tom3,087,20210929,3.79
2887,tom3,088,20210929,1.56
2888,tom3,090,20210929,3.04
2889,tom3,092,20210929,1.73
2890,tom3,093,20210929,19.29
2891,tom3,094,20210929,12.21
2892,tom3,095,20210929,5.49
2893,tom3,097,20210929,11.72
2894,tom3,098,20210929,13.66
2895,tom3,099,20210929,11.72
2896,tom3,034,20211004,1.73
2897,tom3,044,20211004,1.98
2898,tom3,046,20211004,1.66
2899,tom3,064,20211005,27.04
2900,tom3,066,20211005,11.79
2901,tom3,067,20211005,1.7
2902,tom3,068,20211005,3.65
2903,tom3,069,20211005,12.96
2904,tom3,070,20211005,11.79
2905,tom3,071,20211005,7.61
2906,tom3,075,20211005,
2907,tom3,076,20211005,2.37
2908,tom3,078,20211005,
2909,tom3,080,20211005,15.47
2910,tom3,080,20211005,2.73
2911,tom3,083,20211005,3.72
2912,tom3,089,20211006,8.85
2913,tom3,093,20211006,2.44
2914,tom3,096,20211006,4.14
2915,tom3,098,20211006,9.49
2916,tom3,001,20211011,15.01
2917,tom3,002,20211011,2.97
2918,tom3,003,20211011,
2919,tom3,017,20211011,4.5
2920,tom3,018,20211011,2.05
2921,tom3,021,20211012,9.24
2922,tom3,026,20211012,16.35
2923,tom3,029,20211012,19.29
2924,tom3,031,20211012,3.47
2925,tom3,032,20211012,2.9
2926,tom3,033,20211012,10.27
2927,tom3,035,20211012,8.42
2928,tom3,037,20211012,3.79
2929,tom3,038,20211012,2.41
2930,tom3,039,20211012,10.69
2931,tom3,040,20211012,10.19
2932,tom3,041,20211013,21.27
2933,tom3,044,20211013,1.03
2934,tom3,045,20211013,0.71
2935,tom3,046,20211013,2.27
2936,tom3,048,20211013,3.01
2937,tom3,050,20211013,1.42
2938,tom3,054,20211013,1.91
2939,tom3,055,20211013,7.54
2940,tom3,056,20211013,4.74
2941,tom3,057,20211013,20.53
2942,tom3,058,20211013,12.07
2943,tom3,060,20211013,36.81
2944,tom3,061,20211014,5.84
2945,tom3,064,20211014,9.49
2946,tom3,065,20211014,10.87
2947,tom3,066,20211014,9.66
2948,tom3,068,20211014,
2949,tom3,070,20211015,7.29
2950,tom3,071,20211015,15.96
2951,tom3,072,20211015,13.84
2952,tom3,075,20211015,6.19
2953,tom3,077,20211015,3.79
2954,tom3,079,20211015,5.63
2955,tom3,080,20211015,
2956,tom3,081,20211015,8.46
2957,tom3,083,20211015,8.18
2958,tom3,084,20211015,2.27
2959,tom3,085,20211015,14.02
2960,tom3,086,20211015,13.2
2961,tom3,096,20211015,2.58
2962,tom3,097,20211015,29.31
2963,tom3,001,20211018,4.53
2964,tom3,002,20211018,34.44
2965,tom3,004,20211018,29.77
2966,tom3,007,20211018,1.13
2967,tom3,008,20211018,
2968,tom3,009,20211018,
2969,tom3,010,20211018,23.47
2970,tom3,011,20211018,16.07
2971,tom3,012,20211018,
2972,tom3,014,20211018,1.49
2973,tom3,015,20211018,22.51
2974,tom3,017,20211018,19.93
2975,tom3,018,20211018,3.47
2976,tom3,019,20211018,7.96
2977,tom3,023,20211019,20.35
2978,tom3,024,20211019,4.0
2979,tom3,025,20211019,17.73
2980,tom3,028,20211019,9.73
2981,tom3,040,20211020,11.43
2982,tom3,041,20211020,13.06
2983,tom3,042,20211020,4.67
2984,tom3,043,20211020,17.13
2985,tom3,044,20211020,6.19
2986,tom3,045,20211020,6.62
2987,tom3,051,20211020,1.73
2988,tom3,052,20211020,1.81
2989,tom3,053,20211020,4.25
2990,tom3,054,20211020,24.04
2991,tom3,055,20211021,15.82
2992,tom3,056,20211021,18.62
2993,tom3,057,20211021,3.58
2994,tom3,058,20211021,17.73
2995,tom3,060,20211021,7.61
2996,tom3,063,20211021,
2997,tom3,064,20211021,11.19
2998,tom3,066,20211021,13.03
2999,tom3,070,20211021,
3000,tom3,071,20211021,14.69
3001,tom3,072,20211021,
3002,tom3,073,20211021,24.07
3003,tom3,076,20211021,1.81
3004,tom3,077,20211021,33.13
3005,tom3,080,20211022,6.62
3006,tom3,084,20211022,1.52
3007,tom3,088,20211022,8.5
3008,tom3,090,20211022,5.7
3009,tom3,095,20211022,
3010,tom3,098,20211022,5.56
3011,tom3,100,20211022,16.96
3012,tom3,006,20211025,10.94
3013,tom3,007,20211025,5.06
3014,tom3,021,20211026,
3015,tom3,022,20211026,
3016,tom3,023,20211026,
3017,tom3,024,20211026,3.58
3018,tom3,030,20211026,10.94
3019,tom3,035,20211027,9.49
3020,tom3,037,20211027,4.18
3021,tom3,038,20211027,
3022,tom3,041,20211027,
3023,tom3,043,20211027,3.61
3024,tom3,045,20211027,
3025,tom3,047,20211027,
3026,tom3,048,20211027,28.14
3027,tom3,053,20211027,3.19
3028,tom3,056,20211028,8.42
3029,tom3,061,20211028,1.56
3030,tom3,068,20211028,
3031,tom3,081,20211029,8.57
3032,tom3,084,20211029,11.01
3033,tom3,004,20211101,
3034,tom3,005,20211101,5.77
3035,tom3,007,20211101,12.57
3036,tom3,009,20211101,5.27
3037,tom3,010,20211101,13.45
3038,tom3,011,20211101,
3039,tom3,013,20211101,
3040,tom3,014,20211102,9.81
3041,tom3,015,20211102,5.49
3042,tom3,017,20211102,11.75
3043,tom3,018,20211102,9.31
3044,tom3,021,20211102,23.96
3045,tom3,022,20211102,7.29
3046,tom3,025,20211102,
3047,tom3,026,20211102,22.23
3048,tom3,027,20211102,11.61
3049,tom3,028,20211102,20.21
3050,tom3,029,20211102,4.5
3051,tom3,030,20211102,
3052,tom3,031,20211102,
3053,tom3,032,20211102,1.27
3054,tom3,033,20211102,
3055,tom3,034,20211102,8.14
3056,tom3,036,20211102,13.7
3057,tom3,037,20211102,17.31
3058,tom3,038,20211102,11.54
3059,tom3,040,20211102,
3060,tom3,041,20211104,5.35
3061,tom3,043,20211104,21.13
3062,tom3,044,20211104,12.6
3063,tom3,047,20211104,
3064,tom3,048,20211104,
3065,tom3,049,20211104,
3066,tom3,050,20211104,
3067,tom3,051,20211104,11.15
3068,tom3,052,20211104,12.74
3069,tom3,053,20211104,
3070,tom3,054,20211104,26.16
3071,tom3,055,20211104,
3072,tom3,056,20211104,17.56
3073,tom3,058,20211104,2.05
3074,tom3,059,20211104,
3075,tom3,061,20211104,7.93
3076,tom3,062,20211104,25.1
3077,tom3,063,20211105,8.04
3078,tom3,064,20211105,0.92
3079,tom3,066,20211105,10.55
3080,tom3,067,20211105,
3081,tom3,068,20211105,3.93
3082,tom3,070,20211105,
3083,tom3,073,20211105,12.57
3084,tom3,074,20211105,12.04
3085,tom3,075,20211105,7.75
3086,tom3,076,20211105,44.88
3087,tom3,077,20211106,11.58
3088,tom3,077,20211106,13.06
3089,tom3,080,20211106,7.43
3090,tom3,081,20211106,
3091,tom3,082,20211106,6.8
3092,tom3,083,20211106,
3093,tom3,084,20211106,10.05
3094,tom3,085,20211106,15.15
3095,tom3,086,20211106,2.05
3096,tom3,087,20211106,3.08
3097,tom3,088,20211106,7.12
3098,tom3,090,20211106,1.52
3099,tom3,093,20211106,6.62
3100,tom3,094,20211106,21.56
3101,tom3,095,20211106,
3102,tom3,097,20211106,13.1
3103,tom3,099,20211106,8.57
3104,tom3,001,20211110,
3105,tom3,005,20211110,4.74
3106,tom3,007,20211110,
3107,tom3,011,20211110,16.5
3108,tom3,012,20211110,
3109,tom3,014,20211110,
3110,tom3,015,20211110,
3111,tom3,017,20211110,23.58
3112,tom3,018,20211110,
3113,tom3,020,20211111,
3114,tom3,023,20211111,4.04
3115,tom3,026,20211111,9.95
3116,tom3,027,20211111,
3117,tom3,032,20211111,
3118,tom3,035,20211111,8.28
3119,tom3,036,20211111,5.45
3120,tom3,037,20211111,5.27
3121,tom3,038,20211111,1.95
3122,tom3,039,20211111,
3123,tom3,041,20211112,9.35
3124,tom3,042,20211112,4.28
3125,tom3,044,20211112,13.24
3126,tom3,047,20211112,3.15
3127,tom3,048,20211112,3.12
3128,tom3,049,20211112,2.3
3129,tom3,050,20211112,3.47
3130,tom3,056,20211113,7.96
3131,tom3,057,20211113,37.81
3132,tom3,058,20211113,6.83
3133,tom3,061,20211113,9.31
3134,tom3,065,20211113,16.07
3135,tom3,067,20211113,
3136,tom3,068,20211113,
3137,tom3,070,20211113,4.57
3138,tom3,071,20211113,
3139,tom3,073,20211113,6.27
3140,tom3,074,20211113,31.5
3141,tom3,075,20211113,11.72
3142,tom3,078,20211113,2.87
3143,tom3,079,20211113,4.6
3144,tom3,082,20211113,3.33
3145,tom3,084,20211113,7.54
3146,tom3,091,20211113,7.58
3147,tom3,092,20211113,6.23
3148,tom3,093,20211113,4.5
3149,tom3,095,20211113,
3150,tom3,097,20211113,8.0
3151,tom3,099,20211113,9.73
3152,tom3,018,20211115,23.4
3153,tom3,020,20211115,5.17
3154,tom3,021,20211116,1.88
3155,tom3,025,20211116,
3156,tom3,028,20211116,29.35
3157,tom3,058,20211118,
3158,tom3,059,20211118,1.42
3159,tom3,060,20211118,4.99
3160,tom3,061,20211118,
3161,tom3,062,20211118,6.83
3162,tom3,064,20211118,4.25
3163,tom3,065,20211118,
3164,tom3,066,20211118,
3165,tom3,067,20211118,
3166,tom3,070,20211118,7.29
3167,tom3,071,20211118,1.27
3168,tom3,081,20211119,2.48
3169,tom3,085,20211119,4.25
3170,tom3,087,20211119,2.97
3171,tom3,089,20211119,9.38
3172,tom3,090,20211119,4.57
3173,tom3,091,20211119,8.85
3174,tom3,001,20211122,12.28
3175,tom3,002,20211122,4.85
3176,tom3,003,20211122,28.88
3177,tom3,005,20211122,29.88
3178,tom3,006,20211122,6.27
3179,tom3,007,20211122,4.07
3180,tom3,008,20211122,9.59
3181,tom3,009,20211122,2.8
3182,tom3,016,20211122,
3183,tom3,018,20211122,
3184,tom3,019,20211122,
3185,tom3,020,20211122,10.23
3186,tom3,021,20211123,38.3
3187,tom3,023,20211123,1.59
3188,tom3,025,20211123,3.4
3189,tom3,026,20211123,4.71
3190,tom3,028,20211123,6.09
3191,tom3,029,20211123,9.49
3192,tom3,030,20211123,6.41
3193,tom3,032,20211123,1.49
3194,tom3,036,20211123,1.66
3195,tom3,037,20211123,6.9
3196,tom3,039,20211123,1.35
3197,tom3,040,20211123,3.54
3198,tom3,043,20211125,17.24
3199,tom3,055,20211125,
3200,tom3,059,20211125,23.26
3201,tom3,061,20211125,
3202,tom3,066,20211125,
3203,tom3,073,20211127,3.65
3204,tom3,074,20211127,3.01
3205,tom3,075,20211127,
3206,tom3,077,20211127,15.12
3207,tom3,080,20211127,7.19
3208,tom3,084,20211127,35.65
3209,tom3,085,20211127,
3210,tom3,086,20211127,
3211,tom3,088,20211127,18.76
3212,tom3,090,20211127,4.11
3213,tom3,092,20211127,13.59
3214,tom3,093,20211127,6.05
3215,tom3,094,20211127,4.42
3216,tom3,096,20211127,
3217,tom3,011,20211130,18.62
3218,tom3,027,20211201,3.82
3219,tom3,050,20211202,17.84
3220,tom3,063,20211202,10.62
3221,tom3,091,20211203,6.65
3222,tom3,091,20211203,5.91
3223,tom3,094,20211203,12.35
3224,tom3,005,20211206,16.5
3225,tom3,008,20211206,4.18
3226,tom3,018,20211206,3.89
3227,tom3,019,20211206,9.59
3228,tom3,029,20211207,5.13
3229,tom3,035,20211207,19.68
3230,tom3,037,20211207,9.1
3231,tom3,055,20211208,2.58
3232,tom3,085,20211212,8.11
3233,tom3,091,20211212,8.0
3234,tom3,095,20211212,7.89
3235,tom3,090,20211217,19.22
3236,tom3,099,20211218,9.73
3237,tom3,029,20211221,9.81
3238,tom3,001,20211228,1.63
3239,tom3,016,20211228,7.15
3240,tom3,020,20211228,5.27
3241,tom3,021,20211228,1.91
3242,tom3,021,20211228,1.81
3243,tom3,022,20211229,20.0
3244,tom3,026,20211229,12.88
3245,tom3,053,20211231,4.14
3246,tom4,002,20210910,32.99
3247,tom4,003,20210910,38.83
3248,tom4,004,20210910,6.23
3249,tom4,007,20210910,
3250,tom4,008,20210910,21.35
3251,tom4,009,20210910,23.68
3252,tom4,010,20210910,26.65
3253,tom4,011,20210910,28.74
3254,tom4,011,20210910,35.47
3255,tom4,012,20210910,8.81
3256,tom4,012,20210910,18.12
3257,tom4,013,20210910,30.65
3258,tom4,018,20210910,29.2
3259,tom4,021,20210911,32.64
3260,tom4,022,20210911,28.21
3261,tom4,023,20210911,34.12
3262,tom4,026,20210911,26.83
3263,tom4,027,20210911,22.76
3264,tom4,029,20210911,22.83
3265,tom4,033,20210911,27.72
3266,tom4,034,20210911,21.88
3267,tom4,035,20210911,37.03
3268,tom4,039,20210911,36.11
3269,tom4,041,20210911,40.88
3270,tom4,042,20210911,33.66
3271,tom4,044,20210911,16.42
3272,tom4,046,20210911,31.5
3273,tom4,048,20210911,24.99
3274,tom4,049,20210911,
3275,tom4,052,20210911,36.14
3276,tom4,055,20210911,1.81
3277,tom4,057,20210911,18.69
3278,tom4,058,20210911,16.64
3279,tom4,059,20210911,22.23
3280,tom4,062,20210911,3.36
3281,tom4,066,20210911,9.1
3282,tom4,067,20210911,24.71
3283,tom4,067,20210911,24.64
3284,tom4,068,20210911,15.93
3285,tom4,070,20210911,15.68
3286,tom4,001,20210917,25.06
3287,tom4,002,20210917,
3288,tom4,003,20210917,33.56
3289,tom4,003,20210917,
3290,tom4,005,20210917,26.16
3291,tom4,005,20210917,
3292,tom4,006,20210917,42.02
3293,tom4,007,20210917,
3294,tom4,008,20210917,
3295,tom4,009,20210917,20.88
3296,tom4,010,20210917,20.96
3297,tom4,010,20210917,22.83
3298,tom4,011,20210917,
3299,tom4,011,20210917,35.5
3300,tom4,011,20210917,22.87
3301,tom4,011,20210917,21.59
3302,tom4,013,20210917,20.99
3303,tom4,013,20210917,20.78
3304,tom4,015,20210917,38.19
3305,tom4,016,20210917,39.79
3306,tom4,017,20210917,21.38
3307,tom4,017,20210917,19.93
3308,tom4,018,20210917,44.99
3309,tom4,019,20210917,38.44
3310,tom4,020,20210917,26.97
3311,tom4,020,20210917,22.97
3312,tom4,021,20210917,16.6
3313,tom4,021,20210917,
3314,tom4,024,20210917,17.17
3315,tom4,024,20210917,18.51
3316,tom4,025,20210917,26.94
3317,tom4,025,20210917,26.48
3318,tom4,025,20210917,26.9
3319,tom4,026,20210917,19.29
3320,tom4,027,20210917,19.79
3321,tom4,027,20210917,42.94
3322,tom4,029,20210917,38.3
3323,tom4,030,20210917,20.0
3324,tom4,030,20210917,25.24
3325,tom4,031,20210917,10.3
3326,tom4,033,20210918,28.88
3327,tom4,034,20210918,35.68
3328,tom4,034,20210918,32.11
3329,tom4,035,20210918,36.11
3330,tom4,036,20210918,20.39
3331,tom4,036,20210918,16.88
3332,tom4,038,20210918,23.79
3333,tom4,039,20210918,27.79
3334,tom4,039,20210918,25.31
3335,tom4,041,20210918,30.37
3336,tom4,041,20210918,31.04
3337,tom4,041,20210918,31.82
3338,tom4,041,20210918,39.43
3339,tom4,041,20210918,31.04
3340,tom4,042,20210918,31.33
3341,tom4,043,20210918,19.47
3342,tom4,044,20210918,16.35
3343,tom4,044,20210918,15.33
3344,tom4,044,20210918,16.42
3345,tom4,045,20210918,31.22
3346,tom4,045,20210918,28.28
3347,tom4,046,20210918,25.56
3348,tom4,046,20210918,24.5
3349,tom4,048,20210918,16.74
3350,tom4,048,20210918,16.57
3351,tom4,049,20210918,30.65
3352,tom4,050,20210918,23.54
3353,tom4,051,20210918,29.95
3354,tom4,051,20210918,27.15
3355,tom4,052,20210918,31.89
3356,tom4,053,20210918,15.82
3357,tom4,054,20210918,28.53
3358,tom4,055,20210918,32.46
3359,tom4,056,20210918,29.35
3360,tom4,057,20210918,18.9
3361,tom4,057,20210918,18.37
3362,tom4,059,20210918,29.49
3363,tom4,059,20210918,26.87
3364,tom4,060,20210918,27.29
3365,tom4,061,20210918,18.34
3366,tom4,061,20210918,17.98
3367,tom4,062,20210918,22.23
3368,tom4,063,20210918,34.55
3369,tom4,064,20210918,28.11
3370,tom4,064,20210918,26.69
3371,tom4,065,20210918,25.63
3372,tom4,066,20210918,18.02
3373,tom4,066,20210918,19.22
3374,tom4,067,20210918,25.27
3375,tom4,067,20210918,
3376,tom4,068,20210918,17.7
3377,tom4,075,20210912,33.84
3378,tom4,076,20210912,20.6
3379,tom4,077,20210912,20.67
3380,tom4,078,20210912,18.19
3381,tom4,079,20210912,18.02
3382,tom4,080,20210912,14.34
3383,tom4,081,20210912,35.75
3384,tom4,082,20210912,5.49
3385,tom4,083,20210912,13.06
3386,tom4,084,20210912,20.74
3387,tom4,085,20210912,
3388,tom4,087,20210912,23.68
3389,tom4,089,20210912,13.98
3390,tom4,091,20210912,12.57
3391,tom4,091,20210912,37.49
3392,tom4,092,20210912,28.64
3393,tom4,095,20210912,16.71
3394,tom4,097,20210912,14.19
3395,tom4,098,20210912,27.19
3396,tom4,100,20210912,9.63
3397,tom4,001,20210924,21.81
3398,tom4,001,20210924,
3399,tom4,002,20210924,17.49
3400,tom4,002,20210924,
3401,tom4,004,20210924,
3402,tom4,004,20210924,32.0
3403,tom4,005,20210924,24.53
3404,tom4,006,20210924,36.42
3405,tom4,007,20210924,
3406,tom4,007,20210924,30.58
3407,tom4,008,20210924,41.81
3408,tom4,008,20210924,12.67
3409,tom4,009,20210924,15.86
3410,tom4,010,20210924,
3411,tom4,011,20210924,14.97
3412,tom4,013,20210924,
3413,tom4,013,20210924,36.74
3414,tom4,014,20210924,
3415,tom4,015,20210924,
3416,tom4,017,20210924,
3417,tom4,017,20210924,28.78
3418,tom4,018,20210924,21.63
3419,tom4,019,20210924,14.34
3420,tom4,020,20210924,
3421,tom4,020,20210924,
3422,tom4,021,20210924,22.3
3423,tom4,022,20210924,36.04
3424,tom4,022,20210924,36.46
3425,tom4,024,20210924,17.88
3426,tom4,025,20210924,43.54
3427,tom4,025,20210924,48.5
3428,tom4,026,20210924,38.12
3429,tom4,026,20210924,20.78
3430,tom4,027,20210924,
3431,tom4,027,20210924,12.53
3432,tom4,028,20210924,
3433,tom4,028,20210924,19.93
3434,tom4,030,20210924,
3435,tom4,030,20210924,30.94
3436,tom4,031,20210924,30.44
3437,tom4,032,20210924,29.73
3438,tom4,035,20210924,31.89
3439,tom4,036,20210924,35.58
3440,tom4,036,20210924,
3441,tom4,037,20210924,16.6
3442,tom4,039,20210924,22.69
3443,tom4,040,20210924,46.19
3444,tom4,041,20210925,20.39
3445,tom4,043,20210925,11.79
3446,tom4,045,20210925,
3447,tom4,045,20210925,16.78
3448,tom4,046,20210925,
3449,tom4,046,20210925,18.94
3450,tom4,047,20210925,
3451,tom4,048,20210925,27.26
3452,tom4,049,20210925,
3453,tom4,049,20210925,33.59
3454,tom4,050,20210925,16.57
3455,tom4,051,20210925,
3456,tom4,051,20210925,23.15
3457,tom4,052,20210925,
3458,tom4,052,20210925,37.77
3459,tom4,054,20210925,43.33
3460,tom4,055,20210925,39.61
3461,tom4,056,20210925,
3462,tom4,056,20210925,25.73
3463,tom4,057,20210925,15.19
3464,tom4,059,20210925,
3465,tom4,059,20210925,17.98
3466,tom4,060,20210925,46.02
3467,tom4,060,20210925,18.27
3468,tom4,061,20210925,37.42
3469,tom4,061,20210925,15.22
3470,tom4,063,20210925,57.31
3471,tom4,064,20210925,53.35
3472,tom4,064,20210925,22.3
3473,tom4,065,20210925,23.65
3474,tom4,067,20210925,
3475,tom4,067,20210925,16.88
3476,tom4,068,20210925,
3477,tom4,068,20210925,14.05
3478,tom4,069,20210919,29.24
3479,tom4,069,20210925,24.11
3480,tom4,070,20210919,
3481,tom4,070,20210925,
3482,tom4,070,20210925,16.39
3483,tom4,071,20210925,
3484,tom4,072,20210919,21.2
3485,tom4,072,20210919,
3486,tom4,072,20210925,32.53
3487,tom4,072,20210925,12.42
3488,tom4,073,20210919,15.04
3489,tom4,073,20210919,
3490,tom4,073,20210925,
3491,tom4,073,20210925,15.36
3492,tom4,074,20210919,27.04
3493,tom4,074,20210919,
3494,tom4,074,20210925,
3495,tom4,074,20210925,17.91
3496,tom4,075,20210919,
3497,tom4,075,20210925,
3498,tom4,075,20210925,20.11
3499,tom4,076,20210925,
